Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
CHW,White Sox,15.794,59.0415,62.853,13.6154,9.16915,3.17033,0.115147,1.1608,5.80695,5.98597,2.82644,0.01235,14.6827,0.517375,0.333531,0.134149,1.1477,0.417565,0.0896051,0.230608,0.270401,0.347187,0.617588,0.269939,0.0449691,0.233603,0.192502,0.116579,3.45949,0.286106,,,5.22634,-2.20022,0.0,-0.0357069,-0.0357069,0.0108059,-2.2404821924865246,0.18280091881752014,70.2377,49.5,3.09375,49.5,3.09375,999.0,0.0,2B/3B,/players/tanner-murray/sa3016805/stats/batting,4,AL,Tanner Murray,695020,sa3016805,sa3016805
CHW,White Sox,9.824,19.4343,20.953,4.10721,2.81828,0.81733,0.0600153,0.41159,1.83844,1.89113,1.05866,0.0263061,5.38769,0.180978,0.167742,0.111295,0.339226,0.188471,0.059424,0.211338,0.256546,0.323106,0.579652,0.254059,0.0505255,0.257132,0.196496,0.111768,3.88178,0.267745,,,1.47213,-1.00363,0.0,-0.0132563,-0.0132563,0.00897281,-1.0184070598334074,0.3849389851093292,59.2983,9.3,0.93,9.3,0.93,999.0,0.0,C,/players/drew-romo/27763/stats/batting,4,AL,Drew Romo,691011,27763,27763
TOR,Blue Jays,3.286,9.76962,11.1,2.12407,1.31585,0.456547,0.024332,0.327335,1.23433,1.18431,1.06859,0.0480134,2.59241,0.168311,0.0654624,0.0280228,0.174449,0.110224,0.0189715,0.217416,0.303556,0.369645,0.673201,0.296212,0.0962691,0.233551,0.412198,0.152229,3.88778,0.259819,,,1.15976,-0.151793,0.0,-0.00225978,-0.00225978,0.00883157,-0.14359483984299004,-0.1521296352148056,89.1968,4.2,1.4,4.2,1.4,999.0,0.0,OF,/players/robert-schreck/sa3022602/stats/batting,14,AL,RJ Schreck,702302,sa3022602,sa3022602
SEA,Mariners,10.271,24.5224,27.776,5.08461,3.40257,0.960451,0.125416,0.596173,2.93064,2.5024,2.70818,0.0115681,6.65041,0.35492,0.148189,0.042358,0.454323,0.380957,0.138203,0.207346,0.293784,0.329675,0.623459,0.279173,0.0975007,0.23943,0.40722,0.122329,4.52586,0.257601,,,2.51785,-0.764096,0.0,-0.0230129,-0.0230129,0.00848716,-0.5668786447495222,-0.30617281794548035,83.3869,24.3,2.43,24.3,2.43,999.0,0.075,1B/OF,/players/connor-joe/16572/stats/batting,11,AL,Connor Joe,656582,16572,16572
LAA,Angels,8.24,23.2285,25.748,5.44458,3.72071,1.02118,0.174842,0.527858,2.9528,2.23135,1.68627,0.0830157,5.09247,0.533644,0.180391,0.119213,0.451355,0.965636,0.21441,0.234393,0.299058,0.361583,0.660641,0.289996,0.0654912,0.197781,0.331129,0.12719,6.28488,0.276398,,,2.56027,-0.482054,0.02,0.0666528,0.0666528,0.00813475,-0.4452139586210251,-0.3614814691245556,83.1329,28.2,3.525,28.2,3.525,999.0,0.03703704,OF,/players/gustavo-campero/22707/stats/batting,1,AL,Gustavo Campero,672569,22707,22707
BOS,Red Sox,6.079,15.3491,17.163,3.31488,2.29832,0.73711,0.0560562,0.223389,1.73528,1.26904,1.32898,0.0248285,4.30603,0.113337,0.10001,0.271542,0.293049,0.498439,0.0833616,0.215965,0.281633,0.314954,0.596587,0.265523,0.0774329,0.25089,0.308632,0.0989887,5.42843,0.28311,,,1.36559,-0.66235,0.0,0.0410193,0.0410193,0.00794524,-0.7022524550557137,0.18918651342391968,63.2564,7.7,1.283333333,7.7,1.283333333,999.0,0.0,2B/SS,/players/tsung-che-cheng/28344/stats/batting,3,AL,Tsung-Che Cheng,691907,28344,28344
CLE,Guardians,4.605,12.9408,14.669,2.20128,1.35811,0.480151,0.0310391,0.331978,1.23966,1.24977,1.40153,0.0152172,4.77865,0.12153,0.0908634,0.114238,0.194818,0.0532508,0.00833287,0.170104,0.255885,0.288965,0.544849,0.245639,0.0955437,0.325765,0.29329,0.118861,3.11283,0.235991,,,0.930336,-0.80292,0.0,-0.0116824,-0.0116824,0.00710758,-0.790737827308476,0.35532405972480774,54.9396,1.2,0.24,1.2,0.24,999.0,0.0,C,/players/dom-nunez/15055/stats/batting,5,AL,Dom Nuñez,624513,15055,15055
HOU,Astros,9.296,27.4145,29.79,5.69746,3.65858,1.11048,0.0178486,0.910554,3.1231,3.10203,1.89177,0.0854282,8.99305,0.283988,0.165554,0.0341736,0.410349,0.598594,0.177452,0.207827,0.264594,0.349279,0.613873,0.268153,0.0635034,0.301881,0.210359,0.141452,4.35755,0.270807,,,2.43389,-1.08603,-0.06,0.00909685,0.00909685,0.00602842,-1.0498585840687156,0.08345677331089973,69.8398,26.8,2.977777777,26.8,2.977777777,999.0,0.1,2B/3B,/players/shay-whitcomb/27789/stats/batting,21,AL,Shay Whitcomb,694376,27789,27789
CHW,White Sox,32.273,116.071,127.593,26.0447,17.1736,5.32411,0.385459,3.16154,13.0916,12.3841,9.16053,0.461816,36.8914,1.35808,0.709871,0.293468,2.23416,1.63196,0.371734,0.224386,0.287223,0.358611,0.645833,0.282782,0.0717949,0.289133,0.248311,0.134225,4.29687,0.298237,,,11.94,-3.13606,0.0,-0.00560619,-0.00560619,0.00463904,-3.150905624497682,-1.195296287536621,79.0848,106.1,3.315625,106.1,3.315625,999.0,0.0,OF,/players/braden-montgomery/sa3038253/stats/batting,4,AL,Braden Montgomery,695731,sa3038253,sa3038253
KCR,Royals,9.704,31.492,34.407,6.93128,4.63834,1.51004,0.219173,0.563727,3.68757,3.03541,2.35136,0.0160622,10.3329,0.306579,0.194264,0.0628317,0.511341,0.879511,0.255756,0.220097,0.27921,0.335668,0.614878,0.271364,0.0683396,0.300312,0.227562,0.115571,5.97508,0.306285,,,2.90082,-1.16464,-0.04,0.023104,0.023104,0.00389358,-1.2559303883463144,0.1097530946135521,68.4599,31.3,3.13,31.3,3.13,999.0,0.0,OF,/players/drew-waters/20505/stats/batting,7,AL,Drew Waters,671221,20505,20505
SEA,Mariners,4.939,15.3121,17.078,3.01456,1.77993,0.576277,0.0454033,0.612955,1.76655,2.01092,1.29388,0.0238033,5.46209,0.341056,0.106434,0.0244981,0.233771,0.177275,0.0357406,0.196874,0.272642,0.360532,0.633173,0.278186,0.0757628,0.319832,0.236883,0.163658,4.20189,0.257034,,,1.53442,-0.483482,0.0,-0.001568,-0.001568,0.000971724,-0.34964195918291807,-0.22865740954875946,82.7073,17.1,3.42,17.1,3.42,999.0,0.0,OF,/players/brennen-davis/sa3007876/stats/batting,11,AL,Brennen Davis,680695,sa3007876,sa3007876
BOS,Red Sox,24.265,80.6431,89.775,18.6637,13.489,3.95411,0.213298,1.0072,8.9197,7.49595,7.55299,0.148508,19.6651,0.630226,0.625647,0.323028,1.50825,1.9535,0.536356,0.231435,0.300126,0.323226,0.623352,0.277911,0.0841324,0.219049,0.38408,0.091791,4.46106,0.291378,,,8.04599,-2.56162,0.0,0.0289598,0.0289598,0.000936145,-2.9559399373829365,-0.12481996417045593,71.7901,74.4,3.1,74.4,3.1,999.0,0.0,2B,/players/nick-sogard/25483/stats/batting,3,AL,Nick Sogard,686765,25483,25483
BAL,Orioles,4.224,11.9273,12.958,2.29445,1.54579,0.434335,0.00453586,0.309799,1.12003,1.25027,0.869592,0.0169347,4.73722,0.0889047,0.0574049,0.0147551,0.213902,0.00023465,0.000123301,0.192369,0.251324,0.307466,0.558791,0.247553,0.0671085,0.365583,0.183566,0.115097,1.33819,0.286067,,,0.841966,-0.689122,0.0,-0.0164242,-0.0164242,0.000363658,-0.6804973892867565,0.23805849254131317,56.5184,2.2,0.55,2.2,0.55,999.0,0.0,C,/players/sam-huff/22209/stats/batting,2,AL,Sam Huff,669087,22209,22209
NYY,Yankees,9.498,32.7806,35.903,6.84331,4.13335,1.33388,0.127478,1.2486,4.19611,3.74563,2.66079,0.0739928,13.8786,0.261098,0.162505,0.0379839,0.426256,1.0249,0.159867,0.208761,0.272276,0.371498,0.643775,0.280529,0.0741104,0.386557,0.191719,0.162738,5.85313,0.314028,,,3.29408,-0.948136,0.0,0.0934234,0.0934234,-0.000274875,-0.7986873164772987,-0.4397222399711609,78.9178,29.4,3.266666666,29.4,3.266666666,999.0,0.0,OF,/players/spencer-jones/sa3019969/stats/batting,9,AL,Spencer Jones,682987,sa3019969,sa3019969
LAA,Angels,7.538,20.6223,22.144,4.13193,2.82523,0.880445,0.0135426,0.412713,1.69266,1.92514,0.954353,0.00726545,5.40181,0.223539,0.156911,0.186921,0.347704,0.110033,0.0441102,0.200363,0.241828,0.304409,0.546236,0.240272,0.0430976,0.24394,0.176673,0.104046,2.48378,0.248534,,,1.30793,-1.30856,0.01,-0.0224366,-0.0224366,-0.000290243,-1.3566331267356873,0.5916358325630426,48.88,7.3,0.9125,7.3,0.9125,999.0,0.0,C,/players/sebastian-rivero/21735/stats/batting,1,AL,Sebastián Rivero,665861,21735,21735
ATH,Athletics,41.267,133.235,146.251,30.6381,18.9244,7.00778,0.388485,4.31746,15.4737,16.3082,10.6461,0.218768,31.718,0.902646,1.27545,0.191664,2.36325,0.552908,0.179339,0.229955,0.288833,0.385598,0.674431,0.293104,0.0727931,0.216874,0.335647,0.155643,3.20629,0.267282,,,14.9116,-2.36908,-0.18,-0.16259,-0.16259,-0.00416589,-2.983930215239525,-2.0905091166496277,83.6324,136.4,3.326829268,136.4,3.326829268,999.0,0.03225806,OF,/players/carlos-cortes/21842/stats/batting,10,AL,Carlos Cortes,666126,21842,21842
BOS,Red Sox,4.304,11.7045,12.681,2.52828,1.86984,0.482179,0.0234783,0.152784,1.05658,1.08886,0.674508,0.00277333,2.80936,0.12301,0.0843729,0.0946571,0.243961,0.0629648,0.0244973,0.21601,0.264239,0.300379,0.564617,0.250758,0.0531905,0.221541,0.240093,0.0843685,3.07326,0.269127,,,0.856964,-0.641394,0.0,-0.0150298,-0.0150298,-0.00478661,-0.7162132253870368,0.23296956717967987,53.0857,7.8,1.95,7.8,1.95,999.0,0.0,C,/players/jason-delay/19806/stats/batting,3,AL,Jason Delay,641511,19806,19806
KCR,Royals,13.628,45.0671,50.484,9.21853,5.77813,1.93185,0.346959,1.1616,5.67159,4.65469,4.59128,0.0597347,16.1631,0.369562,0.323285,0.132722,0.597685,1.42325,0.331626,0.204551,0.281609,0.340139,0.621748,0.275076,0.0909453,0.320163,0.28406,0.135588,6.1474,0.287074,,,4.40839,-1.55668,0.15,0.0783427,0.0783427,-0.00542748,-1.6461932212114334,-0.14443209767341614,71.0168,37.5,2.678571428,37.5,2.678571428,999.0,0.01388889,OF,/players/kameron-misner/26374/stats/batting,7,AL,Kameron Misner,670224,26374,26374
CHW,White Sox,9.956,23.1422,25.496,5.21887,3.54921,1.02392,0.123613,0.522136,2.79777,2.20463,1.83473,0.0966908,5.96336,0.241947,0.208621,0.0685503,0.293899,0.970822,0.216661,0.225514,0.286916,0.348127,0.635044,0.278316,0.0719614,0.233894,0.307667,0.122614,5.928,0.278485,,,2.29343,-0.719118,0.0,0.068936,0.068936,-0.00568232,-0.6520292162895203,-0.28104057908058167,76.0078,25.2,2.52,25.2,2.52,999.0,0.05882353,OF,/players/dustin-harris/25705/stats/batting,4,AL,Dustin Harris,687957,25705,25705
BOS,Red Sox,3.834,9.29162,10.17,2.09016,1.51797,0.417582,0.0273364,0.127273,0.946483,0.87838,0.657234,0.0149655,2.29713,0.0964881,0.0692621,0.0553968,0.186508,0.136119,0.0388049,0.224951,0.281166,0.31687,0.598036,0.265225,0.0646248,0.225873,0.286111,0.0919187,4.27628,0.282981,,,0.806729,-0.394935,0.0,-0.00356557,-0.00356557,-0.00604137,-0.4464508246164769,0.037367723882198334,63.0514,5.2,1.3,5.2,1.3,999.0,0.0,3B,/players/vinny-capra/25040/stats/batting,3,AL,Vinny Capra,681962,25040,25040
SEA,Mariners,2.026,6.11999,6.846,1.12506,0.556576,0.215459,0.0182365,0.334791,0.77073,0.933078,0.599246,0.00380289,2.66457,0.0749015,0.0358689,0.0159898,0.0615159,0.0723903,0.0223402,0.183834,0.263427,0.389113,0.65254,0.283863,0.0875323,0.389215,0.224894,0.205279,4.41155,0.250363,,,0.646646,-0.162261,-0.03,-0.00277036,-0.00277036,-0.00628712,-0.11075118673034012,-0.1863271575421095,86.6175,2.6,1.3,2.6,1.3,999.0,0.1641791,3B,/players/patrick-wisdom/13602/stats/batting,11,AL,Patrick Wisdom,621550,13602,13602
ATH,Athletics,4.63,11.192,12.21,2.14833,1.4587,0.390094,0.00858969,0.290946,1.06467,1.13188,0.758866,0.000501221,3.98449,0.122345,0.0701375,0.0611179,0.210263,0.0293464,0.0132467,0.191952,0.249481,0.30633,0.555811,0.246621,0.0621512,0.32633,0.190455,0.114377,2.4109,0.265845,,,0.784122,-0.658584,0.0,-0.0149995,-0.0149995,-0.00683196,-0.7113403612747788,0.2243165820837021,51.6124,3.2,0.64,3.2,0.64,999.0,0.0,C,/players/chad-wallach/17161/stats/batting,10,AL,Chad Wallach,595453,17161,17161
NYY,Yankees,6.42,16.3306,18.149,3.03171,1.995,0.608564,0.0233565,0.404786,1.68743,1.58075,1.59916,0.00897196,6.4428,0.0927476,0.106675,0.0197993,0.257739,0.197387,0.0640033,0.185646,0.260553,0.300132,0.560686,0.251133,0.0881131,0.354995,0.24821,0.114487,3.78002,0.273932,,,1.23201,-0.912438,0.0,-0.0110136,-0.0110136,-0.00720449,-0.89513074234128,0.20005512237548828,58.6682,9.7,1.616666666,9.7,1.616666666,999.0,0.28,SS,/players/marco-luciano/25616/stats/batting,9,AL,Marco Luciano,682617,25616,25616
HOU,Astros,3.588,5.82986,6.328,1.17158,0.817596,0.243834,0.00584179,0.104312,0.618361,0.499816,0.381428,0.00483358,1.74233,0.0632327,0.0357435,0.0177406,0.0916725,0.194937,0.0277657,0.200963,0.25613,0.29847,0.5546,0.246546,0.0602762,0.275337,0.218918,0.0975075,5.20238,0.26556,,,0.405995,-0.341707,0.0,0.0193158,0.0193158,-0.00773373,-0.31663981080055237,0.02325102873146534,54.9554,-0.4,-0.1,-0.4,-0.1,999.0,0.0,2B,/players/jack-winkler/29830/stats/batting,21,AL,Jack Winkler,676466,29830,29830
ATH,Athletics,8.507,22.6354,24.871,4.44988,3.10825,0.863435,0.0276112,0.450585,2.1557,2.1076,1.73421,0.00102096,7.37541,0.280068,0.137241,0.0840369,0.417739,0.0461634,0.0172484,0.196589,0.260788,0.296892,0.557681,0.249586,0.069728,0.296547,0.235133,0.100303,2.30377,0.26757,,,1.65708,-1.28162,0.0,-0.0316413,-0.0316413,-0.00790207,-1.3901728056371212,0.45691871643066406,53.6549,8.3,0.922222222,8.3,0.922222222,999.0,0.0,C,/players/brian-serven/19422/stats/batting,10,AL,Brian Serven,661531,19422,19422
ATH,Athletics,10.582,38.9785,43.161,7.88373,4.69102,1.86578,0.107798,1.21912,4.94227,3.91276,3.48113,0.0552625,15.2804,0.205579,0.231116,0.264674,0.466923,1.54047,0.208805,0.202258,0.26973,0.349487,0.619217,0.271872,0.0806545,0.354033,0.227816,0.147229,5.96884,0.293464,,,3.65663,-1.44317,0.0,0.167642,0.167642,-0.00887766,-1.4089990109205246,-0.1633024662733078,69.0066,33.8,3.072727272,33.8,3.072727272,999.0,0.0,OF,/players/junior-perez/sa3005744/stats/batting,10,AL,Junior Perez,678577,sa3005744,sa3005744
CHW,White Sox,4.058,10.4553,11.627,2.04752,1.39535,0.409556,0.0542223,0.188399,1.1573,0.826576,0.935665,0.0138211,3.88849,0.122459,0.059925,0.0536298,0.17497,0.293699,0.0672887,0.195835,0.268344,0.299438,0.567782,0.254305,0.0804735,0.334436,0.240625,0.103603,5.73939,0.288757,,,0.819214,-0.554605,0.0,0.0150781,0.0150781,-0.00997199,-0.5403695646673441,0.04272119328379631,59.4675,4.2,1.05,4.2,1.05,999.0,0.0,3B,/players/oliver-dunn/26295/stats/batting,4,AL,Oliver Dunn,686554,26295,26295
ATH,Athletics,13.594,37.3671,40.423,9.3243,6.39703,1.88645,0.000667872,1.04015,4.19366,4.50942,2.35816,0.106254,7.78483,0.316994,0.33176,0.0489647,0.900577,0.0863049,0.0351522,0.249532,0.297207,0.38356,0.680767,0.29584,0.0583371,0.192584,0.302917,0.134028,2.07927,0.286908,,,4.21131,-0.564982,0.0,-0.0563246,-0.0563246,-0.00999049,-0.7463077120482922,-0.742633044719696,85.5177,34.6,2.471428571,34.6,2.471428571,999.0,0.33333333,1B/DH,/players/joey-meneses/14366/stats/batting,10,AL,Joey Meneses,608841,14366,14366
TOR,Blue Jays,7.135,25.1385,27.442,6.138,4.21718,1.00929,0.0,0.911527,3.004,3.27582,1.87746,0.0441624,5.36158,0.190062,0.202851,0.0330845,0.710764,0.0599912,0.0234661,0.244167,0.299374,0.393096,0.69247,0.301371,0.0684154,0.195379,0.350168,0.148929,2.07682,0.274092,,,2.98216,-0.260326,0.0,-0.0388095,-0.0388095,-0.0101829,-0.27327989414334297,-0.770756185054779,92.7506,26.9,3.842857142,26.9,3.842857142,999.0,0.98850575,DH/OF,/players/eloy-jimenez/17484/stats/batting,14,AL,Eloy Jiménez,650391,17484,17484
LAA,Angels,2.951,8.59604,9.51,1.95903,1.32943,0.34447,0.00278968,0.282342,0.931454,1.02939,0.720925,0.0302256,2.40229,0.119682,0.0597284,0.0136266,0.192319,0.0309968,0.0128033,0.227899,0.294811,0.367158,0.661969,0.290304,0.075807,0.252607,0.300098,0.139259,2.12693,0.280799,,,0.948016,-0.175664,0.0,-0.0131701,-0.0131701,-0.0102545,-0.19984531495720148,-0.2277006059885025,83.3454,5.2,1.733333333,5.2,1.733333333,999.0,0.0,1B/DH/OF,/players/trey-mancini/15149/stats/batting,1,AL,Trey Mancini,641820,15149,15149
SEA,Mariners,5.701,16.9964,18.388,4.23265,3.28652,0.799092,0.0212297,0.125807,1.77756,1.49022,0.968292,0.0421409,1.76946,0.0933314,0.140613,0.189385,0.368537,0.575754,0.122392,0.249032,0.290916,0.320752,0.611668,0.269779,0.0526589,0.0962293,0.547223,0.0717195,4.76371,0.269448,,,1.5266,-0.646084,-0.02,0.0366023,0.0366023,-0.011739,-0.4636867791414261,-0.28393517807126045,76.9158,13.2,2.2,13.2,2.2,999.0,0.0,OF,/players/rhylan-thomas/31793/stats/batting,11,AL,Rhylan Thomas,689041,31793,31793
CLE,Guardians,22.439,50.2077,54.671,10.7297,7.10599,2.28442,0.244599,1.09466,5.28781,5.03605,3.66963,0.0389159,15.8551,0.311984,0.361057,0.120625,0.716802,0.889295,0.1874,0.213706,0.269683,0.334357,0.604039,0.265706,0.067122,0.290009,0.231448,0.120651,4.8643,0.286594,,,4.3581,-2.1017,0.23,0.0281757,0.0281757,-0.012302,-1.9845825750380754,-0.017343461513519287,68.7635,40.7,1.85,40.7,1.85,999.0,0.0,OF,/players/petey-halpin/27931/stats/batting,5,AL,Petey Halpin,690984,27931,27931
LAA,Angels,11.159,29.3653,32.513,7.05681,5.32623,1.29452,0.177104,0.258956,3.23743,2.46425,2.68762,0.0632953,6.85241,0.1788,0.193112,0.0881583,0.719922,0.506949,0.116945,0.240311,0.306038,0.322912,0.62895,0.280351,0.082663,0.210759,0.392216,0.0826008,4.67087,0.302839,,,2.97835,-0.863311,0.0,-0.00016853,-0.00016853,-0.0143718,-0.9011259956168942,-0.3583884537220001,76.4888,24.0,2.181818181,24.0,2.181818181,999.0,0.0,OF,/players/wade-meckler/31490/stats/batting,1,AL,Wade Meckler,685133,31490,31490
TEX,Rangers,8.862,17.7427,19.469,3.94767,2.76088,0.664018,0.123059,0.39971,2.63336,1.29183,1.10502,0.0190158,5.21615,0.271058,0.0974344,0.25276,0.20283,1.69563,0.348698,0.222495,0.277044,0.341376,0.61842,0.272102,0.0567579,0.267921,0.211846,0.118881,8.07203,0.290238,,,1.65307,-0.647341,-0.03,0.169143,0.169143,-0.0216538,-0.44145718216896057,-0.44027778320014477,73.3903,14.1,1.566666666,14.1,1.566666666,999.0,0.0,OF,/players/dairon-blanco/19779/stats/batting,13,AL,Dairon Blanco,680118,19779,19779
MIN,Twins,33.366,114.907,125.2,24.6285,16.9402,4.91794,0.0,2.7703,11.2002,12.3659,7.96539,0.0734285,27.0534,0.625455,0.806563,0.25569,2.75828,0.222758,0.0982544,0.214335,0.267243,0.329462,0.596704,0.262884,0.0636213,0.216082,0.294432,0.115127,1.92899,0.254492,,,9.69339,-5.09995,-0.01,-0.163748,-0.163748,-0.0220692,-5.346658140420914,0.8217735197395086,64.8766,94.7,2.869696969,94.7,2.869696969,999.0,0.02409639,SS,/players/orlando-arcia/13185/stats/batting,8,AL,Orlando Arcia,606115,13185,13185
CHW,White Sox,8.161,26.8519,29.59,5.92006,3.96041,1.26197,0.151769,0.545914,2.9238,2.60031,2.2423,0.0678268,6.09184,0.202625,0.240455,0.0527499,0.453162,0.446302,0.0908504,0.220471,0.283201,0.339764,0.622966,0.27409,0.0757791,0.205875,0.368083,0.119293,4.74464,0.262736,,,2.56017,-0.936115,-0.08,0.0102174,0.0102174,-0.0247068,-0.9280404932796955,-0.3318827301263809,73.0968,24.9,3.1125,24.9,3.1125,999.0,0.0,OF,/players/tristan-peters/30063/stats/batting,4,AL,Tristan Peters,671976,30063,30063
HOU,Astros,30.228,105.565,115.45,23.9188,15.8781,4.6182,0.152868,3.26963,12.5162,12.1537,8.11101,0.0485294,35.5716,0.965718,0.648178,0.159685,1.78957,1.51358,0.429717,0.226578,0.286195,0.366139,0.652334,0.286085,0.0702556,0.308113,0.228019,0.139561,3.82825,0.306493,,,11.1132,-2.52806,-0.29,-0.0376842,-0.0376842,-0.024893,-2.4608199670910835,-1.7560847103595734,82.1922,101.9,3.396666666,101.9,3.396666666,999.0,0.14285714,1B/OF,/players/zach-dezenzo/31562/stats/batting,21,AL,Zach Dezenzo,701305,31562,31562
BAL,Orioles,16.204,54.8602,60.043,12.4976,8.22575,2.55523,0.173076,1.54356,6.24637,6.3068,3.66061,0.158576,15.7864,1.02166,0.421992,0.0785134,1.06181,0.32761,0.0969659,0.227808,0.286501,0.365104,0.651605,0.284855,0.0609665,0.262919,0.231883,0.137295,3.6013,0.288628,,,5.71981,-1.37474,-0.27,-0.0583548,-0.0583548,-0.0276884,-1.317022766917944,-1.0201852023601532,82.2141,54.7,3.41875,54.7,3.41875,999.0,0.01851852,OF,/players/heston-kjerstad/31166/stats/batting,2,AL,Heston Kjerstad,677008,31166,31166
BAL,Orioles,3.871,8.70556,9.46,1.62729,1.05389,0.304964,0.0251481,0.243285,0.956059,0.84687,0.536361,0.000388428,3.28372,0.140505,0.0550265,0.0225458,0.102325,0.217656,0.0752526,0.186925,0.24415,0.311571,0.555721,0.245772,0.0566978,0.347117,0.163339,0.124646,5.2626,0.264447,,,0.600996,-0.516776,0.0,0.00129059,0.00129059,-0.0282257,-0.4971980412956327,-0.10427689552307129,55.2914,5.2,1.3,5.2,1.3,999.0,0.0,SS,/players/jose-barrero/23378/stats/batting,2,AL,José Barrero,676480,23378,23378
BAL,Orioles,7.433,24.1562,26.123,5.13201,3.10645,0.956205,0.0492845,1.02007,2.7316,3.13551,1.43952,0.0408282,7.68932,0.349018,0.151824,0.026435,0.415949,0.0778685,0.0284377,0.212451,0.26519,0.3828,0.64799,0.280702,0.0551055,0.294351,0.187211,0.170349,2.88387,0.263609,,,2.40044,-0.686195,0.0,-0.0281176,-0.0281176,-0.034606,-0.6638149358332157,-0.5735339522361755,79.3531,19.3,2.757142857,19.3,2.757142857,999.0,0.01408451,OF,/players/jhonkensy-noel/24257/stats/batting,2,AL,Jhonkensy Noel,678877,24257,24257
KCR,Royals,12.859,34.3845,37.675,8.04986,5.38162,1.66169,0.212853,0.793697,3.92914,3.94905,2.45632,0.0642528,7.21407,0.440191,0.315084,0.0788676,0.662897,0.396455,0.117414,0.234113,0.291157,0.364069,0.655226,0.286568,0.0651975,0.191482,0.34049,0.129956,4.62417,0.271849,,,3.64139,-0.810205,0.0,-0.0230174,-0.0230174,-0.0362106,-0.9584853518754244,-0.692147970199585,78.933,32.0,2.461538461,32.0,2.461538461,999.0,0.0,2B/3B,/players/abraham-toro/19844/stats/batting,7,AL,Abraham Toro,647351,19844,19844
KCR,Royals,8.709,23.9661,25.924,5.51449,4.20775,1.0513,0.0759419,0.179497,2.30807,2.03807,1.22697,0.0432272,4.63701,0.140149,0.20006,0.3147,0.533693,0.376032,0.132837,0.230095,0.269515,0.302767,0.572282,0.252447,0.0473295,0.178869,0.264604,0.0726725,4.36147,0.275714,,,1.78744,-1.27568,-0.01,-0.0157107,-0.0157107,-0.0369267,-1.3775805439800024,0.12439813278615475,55.4281,15.5,1.722222222,15.5,1.722222222,999.0,0.0,2B/SS,/players/kevin-newman/17696/stats/batting,7,AL,Kevin Newman,621028,17696,17696
CHW,White Sox,4.925,15.1275,16.198,3.33947,2.25722,0.588626,0.0210996,0.472525,1.53026,1.71922,0.843644,0.0131735,5.48764,0.134747,0.0705778,0.021489,0.30465,0.0375638,0.0124357,0.220755,0.266922,0.356163,0.623085,0.272001,0.0520832,0.338785,0.153735,0.135409,2.59057,0.310345,,,1.374,-0.539918,-0.01,-0.0188534,-0.0188534,-0.0401526,-0.5599442962557077,-0.3900154326111078,71.6576,7.7,1.54,7.7,1.54,999.0,0.13043478,1B,/players/tim-elko/31522/stats/batting,4,AL,Tim Elko,671284,31522,31522
MIN,Twins,24.622,82.2418,89.524,16.7177,10.4958,3.68055,0.273608,2.26778,8.19942,8.93951,5.5793,0.217815,26.156,0.773573,0.68315,0.246215,1.17266,0.337314,0.106192,0.203275,0.258414,0.337405,0.595819,0.260379,0.0623218,0.292168,0.213308,0.13413,3.20678,0.265131,,,6.74917,-3.82878,-0.1,-0.085816,-0.085816,-0.0414799,-3.9739189967513084,0.4872250184416771,63.151,64.6,2.584,64.6,2.584,999.0,0.0,1B/2B/3B,/players/tristan-gray/19877/stats/batting,8,AL,Tristan Gray,656484,19877,19877
TBR,Rays,46.128,150.579,170.186,33.856,23.6628,6.93682,0.715095,2.54126,17.9013,14.0701,15.8773,0.478201,32.7633,1.75948,1.16433,0.806006,2.92054,4.53764,1.28107,0.224839,0.304007,0.331034,0.635042,0.282971,0.0932937,0.192514,0.484606,0.106195,5.23164,0.268938,,,15.9519,-4.15685,-0.58,0.11342,0.11342,-0.043892,-4.181128054857254,-2.105396807193756,78.5898,154.3,3.354347826,154.3,3.354347826,999.0,0.16666667,OF,/players/richie-palacios/24589/stats/batting,12,AL,Richie Palacios,680700,24589,24589
LAA,Angels,7.515,19.6041,22.393,3.52314,2.04105,0.728159,0.0329656,0.720958,2.09862,2.40137,2.27185,0.0497689,8.63587,0.360398,0.137187,0.0194817,0.24314,0.0440434,0.0142738,0.179714,0.275119,0.330548,0.605668,0.270143,0.101454,0.38565,0.263071,0.150834,2.42817,0.269844,,,1.86572,-0.780183,0.0,-0.0275597,-0.0275597,-0.0485304,-0.8336712457239628,-0.41139402985572815,69.4571,20.7,2.5875,20.7,2.5875,999.0,0.0,1B/DH,/players/niko-kavadas/29782/stats/batting,1,AL,Niko Kavadas,694359,29782,29782
