Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,InterSD,InterSK,IntraSD,Vol,Skew,Dim,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
MIN,Twins,12.4192,38.5602,42.0988,7.71597,4.38475,1.95878,0.0253335,1.3471,4.73099,4.80099,2.83516,0.0323402,13.5988,0.527058,0.113964,0.0624251,0.573998,0.084978,0.0457315,0.200102,0.263538,0.357019,0.620557,0.271995,0.0673454,0.32302,0.208486,0.156917,2.77907,0.268408,0.00660373,,3.57086,-1.40344,1.16801,-0.0526617,-0.046058,0.214636,-1.4773968793451786,2.126274287700653,71.153,33.0,2.75,33.0,2.75,2.19755,0.022179,1.8767,2.19755,-0.022179,2.49773,999.0,0.02702703,C,/players/alex-jackson/17276/stats/batting,8,AL,Alex Jackson,656577,17276,17276
TBR,Rays,71.4542,251.842,275.684,57.3946,37.9421,10.9699,2.29947,6.18323,29.7977,27.3612,18.4602,0.628661,58.4942,3.17253,1.44224,0.767837,2.3747,10.3822,1.97483,0.2279,0.287459,0.363376,0.650835,0.284652,0.0669612,0.212178,0.31559,0.135476,6.44092,0.271525,-0.439612,,26.2167,-6.3575,0.118419,0.878566,0.438954,0.214151,-5.99653086066246,-1.2407087236642838,80.2492,243.3,3.426760563,243.3,3.426760563,2.647,3.24736,1.20003,2.647,-3.24736,3.39996,999.0,0.05,OF,/players/jonny-deluca/26365/stats/batting,12,AL,Jonny DeLuca,676356,26365,26365
ATH,Athletics,30.8705,99.1721,111.835,22.5909,15.5932,4.3356,0.118249,2.54386,12.2379,10.8304,9.16849,0.0369196,24.0478,1.82737,1.17134,0.495478,1.99151,1.41087,0.396504,0.227795,0.301661,0.350851,0.652512,0.289229,0.0819825,0.21503,0.381261,0.123056,3.82884,0.271818,-0.0710677,,11.0507,-2.16341,0.870153,-0.055489,-0.126557,0.207731,-2.3216024190187454,0.5669922828674316,83.3934,104.5,3.370967741,104.5,3.370967741,2.52438,-0.0699697,1.6506,2.52438,0.0699697,2.7992,999.0,0.0,3B,/players/brett-harris/29788/stats/batting,10,AL,Brett Harris,695391,29788,29788
KCR,Royals,13.6281,44.9149,50.4835,9.19572,5.83649,1.92245,0.118835,1.31793,5.51332,4.57706,5.14345,0.040072,16.463,0.164874,0.161471,0.0987349,0.442941,1.60908,0.252264,0.204736,0.287866,0.340859,0.628724,0.27964,0.101884,0.326106,0.312425,0.136122,5.40767,0.288611,-0.0965383,,4.59541,-1.3696,1.90874,0.145199,0.0486607,0.203363,-1.3352226987481117,1.6143088936805725,76.8066,39.4,2.814285714,39.4,2.814285714,2.70308,0.871498,1.89122,2.70308,-0.871498,2.47837,999.0,0.01388889,OF,/players/kameron-misner/26374/stats/batting,7,AL,Kameron Misner,670224,26374,26374
CLE,Guardians,42.2157,125.743,141.865,23.4555,16.2089,3.91514,0.0377966,3.29368,12.4418,11.6099,11.0578,0.113187,37.0796,1.39357,1.13664,2.53497,2.07882,1.26572,0.737371,0.186536,0.25771,0.296855,0.554566,0.248169,0.0779458,0.261371,0.298218,0.110319,2.87388,0.233069,0.0250052,,9.28881,-7.47369,1.29088,-0.237282,-0.212277,0.202156,-7.4551742523908615,4.548263907432556,56.6825,77.7,1.85,77.7,1.85,1.96105,-0.26348,1.43821,1.96105,0.26348,3.08239,999.0,0.0,C,/players/austin-hedges/12976/stats/batting,5,AL,Austin Hedges,595978,12976,12976
TBR,Rays,16.8975,62.0022,68.5681,13.9539,9.06224,2.98187,0.078421,1.83141,6.83169,7.38872,4.96552,0.0801057,18.8862,0.708714,0.832194,0.0594928,1.03414,0.086451,0.0365474,0.225055,0.286506,0.364291,0.650798,0.284608,0.0724173,0.275437,0.262918,0.139236,2.11391,0.287831,0.0036347,,6.51817,-1.58369,-0.0106649,-0.0944332,-0.0907985,0.196431,-1.6938786059617996,1.2931533064693213,80.219,61.9,3.64117647,61.9,3.64117647,1.89207,-0.235523,1.80958,1.89207,0.235523,2.58722,999.0,0.0,C,/players/dominic-keegan/sa3020194/stats/batting,12,AL,Dom Keegan,681371,sa3020194,sa3020194
ATH,Athletics,42.6938,147.928,164.374,32.1014,20.0643,6.68255,0.150906,5.20361,19.8241,17.0947,13.2417,0.0799813,55.0842,1.06926,1.15805,0.976758,1.59482,5.02875,1.41206,0.217007,0.284046,0.369751,0.653797,0.286469,0.0805586,0.335115,0.240391,0.152744,4.97186,0.302908,0.138911,,15.874,-3.54807,-0.533836,0.201079,0.339991,0.195058,-3.254570811986923,-0.4020650088787079,81.4976,147.2,3.423255813,147.2,3.423255813,3.78591,1.15075,1.40254,3.78591,-1.15075,3.12994,999.0,0.0,2B,/players/zack-gelof/29766/stats/batting,10,AL,Zack Gelof,680869,29766,29766
CHW,White Sox,38.2538,128.311,140.682,29.8079,19.8131,5.43341,1.00009,3.56127,15.7694,13.179,8.26952,0.0353829,40.2777,1.50869,1.00817,1.58475,1.94883,4.25296,1.07299,0.232311,0.284594,0.37351,0.658104,0.28699,0.0587818,0.286304,0.205313,0.1412,6.19783,0.307051,-0.0154295,,13.6455,-2.97716,-0.0182207,0.216065,0.200635,0.193102,-2.8163225650787354,-0.057576559484004974,81.8554,132.6,3.489473684,132.6,3.489473684,3.66659,1.47461,1.6059,3.66659,-1.47461,2.8588,999.0,0.03571429,OF,/players/derek-hill/16947/stats/batting,4,AL,Derek Hill,656537,16947,16947
LAA,Angels,77.9855,252.204,277.067,53.889,37.0694,9.27772,0.332166,7.20971,29.5699,26.2564,19.5036,0.233596,73.4619,3.6938,1.18101,0.484134,3.88029,8.8809,2.2176,0.213672,0.27871,0.338853,0.617563,0.273326,0.070393,0.265141,0.265492,0.125181,4.9003,0.270269,0.0245474,,23.8005,-8.93706,0.418562,0.471715,0.496263,0.188375,-8.761604070663452,1.0665892660617828,71.6499,225.8,2.894871794,225.8,2.894871794,1.81872,-0.840362,1.09715,1.81872,0.840362,3.53713,999.0,0.00877193,3B,/players/oswald-peraza/22823/stats/batting,1,AL,Oswald Peraza,672724,22823,22823
TEX,Rangers,61.111,199.648,223.024,47.3593,33.2127,9.09867,1.66044,3.38747,27.9799,18.7226,18.4879,0.523605,49.6998,2.4552,1.32186,1.11108,2.5244,11.4101,2.55421,0.237214,0.30779,0.350323,0.658113,0.291008,0.0828967,0.222845,0.371992,0.113109,6.97229,0.297343,-0.0626906,,22.3598,-3.9922,-0.976945,0.881968,0.819277,0.181917,-2.7520476579666138,-3.1460098028182983,86.4136,201.4,3.301639344,201.4,3.301639344,2.00768,-0.687194,1.50036,2.00768,0.687194,2.99952,999.0,0.2,OF,/players/sam-haggerty/18054/stats/batting,13,AL,Sam Haggerty,664059,18054,18054
SEA,Mariners,27.2063,91.0599,100.804,19.7016,13.0322,4.1316,0.274326,2.26349,11.8286,9.40905,7.80299,0.0559964,26.7772,1.33836,0.240516,0.362423,1.60622,5.51367,1.90614,0.216359,0.287161,0.342328,0.629489,0.279343,0.0774074,0.265636,0.291404,0.125969,6.12506,0.280087,0.00570288,,9.15168,-2.75912,-0.26972,0.176122,0.181825,0.18126,-1.7780381888151169,0.08015516400337219,83.5042,84.2,3.118518518,84.2,3.118518518,4.14239,0.041584,1.74944,4.14239,-0.041584,2.66742,999.0,0.0,2B,/players/ryan-bliss/29547/stats/batting,11,AL,Ryan Bliss,669208,29547,29547
CHW,White Sox,58.3788,202.639,225.238,44.4229,27.319,8.00998,0.84095,8.25298,27.7099,26.1561,18.4181,0.0977109,71.1108,2.64743,1.38044,0.152315,3.56864,4.53251,1.12101,0.219221,0.290949,0.389232,0.680181,0.29718,0.0817717,0.315714,0.259005,0.17001,5.27491,0.290157,-0.240448,,23.7105,-2.90307,-0.879946,0.128658,-0.111791,0.179054,-3.078571066260338,-2.79437518119812,88.8555,217.2,3.744827586,217.2,3.744827586,3.45715,1.64681,1.05968,3.45715,-1.64681,3.58709,999.0,0.0,OF,/players/everson-pereira/23695/stats/batting,4,AL,Everson Pereira,677592,23695,23695
TBR,Rays,38.674,122.339,133.886,26.3965,17.3554,5.51448,0.294861,3.23181,15.2357,13.2378,9.79914,0.0832556,37.157,0.971734,0.658431,0.118181,1.87377,7.16213,1.59466,0.215766,0.277849,0.344912,0.622762,0.274452,0.07319,0.277526,0.263723,0.129146,5.97389,0.280416,-0.123654,,11.6235,-4.19622,1.716,0.594254,0.4706,0.168637,-3.763493984937668,0.8804531693458557,73.2429,109.9,2.817948717,109.9,2.817948717,2.50753,2.96963,1.63349,2.50753,-2.96963,2.82201,717.030029296875,0.0,OF,/players/jacob-melton/31661/stats/batting,12,AL,Jacob Melton,689200,31661,31661
TEX,Rangers,19.1072,61.7131,69.6057,14.6656,10.5296,2.87667,0.11169,1.14756,8.27682,6.52625,6.16422,0.16562,15.0156,1.14976,0.276595,0.30199,0.926026,2.04251,0.761774,0.237641,0.317148,0.343659,0.660808,0.294862,0.0885592,0.215723,0.410522,0.106019,4.90782,0.294981,0.0174467,,7.19632,-1.02813,1.00453,-0.0201618,-0.00271505,0.165353,-0.8994914840441197,0.11993438005447388,89.0688,62.1,3.268421052,62.1,3.268421052,2.09566,-0.114714,1.86197,2.09566,0.114714,2.51737,999.0,0.10769231,OF,/players/alejandro-osuna/27915/stats/batting,13,AL,Alejandro Osuna,696030,27915,27915
NYY,Yankees,35.5666,122.261,135.943,27.8337,19.3904,5.29852,0.139095,3.00577,15.3497,13.3567,10.3912,0.143528,28.5137,0.97416,1.17074,1.14611,2.04027,1.78074,0.729668,0.227659,0.290802,0.347027,0.637829,0.281298,0.076438,0.209748,0.364428,0.119368,3.85565,0.270128,0.0440514,,12.5575,-3.50515,1.47526,-0.144755,-0.100704,0.162702,-3.6443086192011833,0.6336606740951538,77.9451,111.5,3.097222222,111.5,3.097222222,3.51853,0.527787,1.53834,3.51853,-0.527787,2.94888,999.0,0.0,3B/OF,/players/oswaldo-cabrera/21707/stats/batting,9,AL,Oswaldo Cabrera,665828,21707,21707
MIN,Twins,24.6218,81.7689,89.5237,17.1279,10.6557,3.91461,0.13522,2.42239,9.12772,9.33207,5.74974,0.142482,25.6142,0.842094,0.853109,0.309834,0.784227,0.209205,0.094315,0.209467,0.265875,0.349523,0.615398,0.268758,0.0642258,0.286116,0.224475,0.140056,2.84592,0.269403,-0.0178113,,7.35816,-3.21976,1.27739,-0.109704,-0.127516,0.157487,-3.406592011451721,1.8646071553230286,68.9229,64.6,2.584,64.6,2.584,2.53012,1.27425,1.67131,2.53012,-1.27425,2.77158,999.0,0.0,1B/2B/3B,/players/tristan-gray/19877/stats/batting,8,AL,Tristan Gray,656484,19877,19877
KCR,Royals,62.8826,233.324,257.116,59.865,42.7126,10.5537,0.987666,5.61106,29.9605,26.3694,16.1185,0.218168,54.1949,4.56337,1.88081,1.22875,5.19245,6.95278,1.86469,0.256574,0.314775,0.382417,0.697192,0.305825,0.0626897,0.21078,0.297417,0.125843,5.15596,0.309317,-0.095439,,28.871,-1.50926,-0.505412,0.209864,0.114425,0.156388,-1.467559963464737,-5.7058141231536865,94.7942,267.7,4.249206349,267.7,4.249206349,1.57429,0.151065,1.32813,1.57429,-0.151065,3.22916,999.0,0.86516854,OF,/players/starling-marte/9241/stats/batting,7,AL,Starling Marte,516782,9241,9241
TOR,Blue Jays,5.98659,20.9484,22.8587,4.30185,3.24425,0.665938,0.0182725,0.373389,2.1625,2.0878,1.76035,0.0455696,6.21027,0.0616407,0.0629757,0.0253359,0.299393,0.0693044,0.0393743,0.205354,0.268196,0.292361,0.560557,0.250854,0.0770097,0.27168,0.283457,0.0870065,2.5625,0.272285,0.0119723,,1.54654,-1.1544,1.43183,-0.0354084,-0.0234361,0.155947,-1.156298441812396,1.8937632739543915,57.9513,10.3,1.716666666,10.3,1.716666666,1.97981,0.0664332,2.0044,1.97981,-0.0664332,2.32747,999.0,0.0,C,/players/brandon-valenzuela/sa3005729/stats/batting,14,AL,Brandon Valenzuela,678218,sa3005729,sa3005729
KCR,Royals,22.9196,75.6456,82.0782,16.6731,12.4389,2.35091,0.041104,1.84215,7.78991,8.44465,5.46006,0.0853774,19.9305,0.31717,0.221319,0.434067,1.90022,0.123244,0.050912,0.220411,0.274978,0.325632,0.60061,0.265861,0.0665227,0.242823,0.273955,0.105222,1.91691,0.274168,-0.114562,,6.55315,-3.14502,0.295933,-0.115894,-0.230456,0.147699,-3.3986894637346268,2.0644186437129974,67.3409,58.8,2.556521739,58.8,2.556521739,3.94252,0.657087,1.74836,3.94252,-0.657087,2.66886,999.0,0.0,C,/players/elias-diaz/11680/stats/batting,7,AL,Elias Díaz,553869,11680,11680
HOU,Astros,96.0179,321.57,354.167,74.3255,49.5268,15.0038,1.80254,7.99232,39.3681,35.7102,22.5369,1.00629,98.5262,5.86747,2.08344,2.10894,5.00852,6.4746,2.00053,0.231133,0.291798,0.363564,0.655362,0.287001,0.0636336,0.278192,0.22874,0.132431,5.32651,0.305493,-0.118287,,34.3556,-7.49197,0.752471,-0.0321658,-0.150453,0.145223,-7.320553719997406,-3.449889838695526,82.8231,315.3,3.284375,315.3,3.284375,4.64526,-1.33469,0.736705,4.64526,1.33469,4.01773,748.27001953125,0.0,OF,/players/joey-loperfido/29630/stats/batting,21,AL,Joey Loperfido,694388,29630,29630
TEX,Rangers,48.7534,177.854,204.701,40.2336,26.7178,7.60435,0.111112,5.80036,22.1099,20.9348,23.7205,0.779046,47.829,1.83323,1.17828,0.114642,3.40388,1.08138,0.554176,0.226217,0.321563,0.368061,0.689624,0.305571,0.115879,0.233653,0.495944,0.141845,2.38656,0.27458,-0.380311,,22.9432,-1.24382,0.104571,-0.350604,-0.730916,0.136361,-1.5884321928024292,-4.124254859983921,96.4457,202.7,4.136734693,202.7,4.136734693,2.99905,0.387748,1.22269,2.99905,-0.387748,3.36975,999.0,0.94488189,OF,/players/andrew-mccutchen/9847/stats/batting,13,AL,Andrew McCutchen,457705,9847,9847
ATH,Athletics,41.267,132.661,146.251,30.9115,19.3074,6.96791,0.222077,4.41419,16.3893,16.8916,11.4501,0.146922,31.8117,0.782515,1.2569,0.100046,2.38831,0.793686,0.169512,0.233011,0.295203,0.388706,0.683909,0.297847,0.0782907,0.217515,0.359932,0.155695,3.33561,0.271233,-0.12766,,15.4748,-1.80585,0.328699,-0.117927,-0.245587,0.130462,-2.0928105115890503,-1.5818079113960266,89.3135,136.4,3.326829268,136.4,3.326829268,2.27447,3.60336,1.46496,2.27447,-3.60336,3.04672,999.0,0.03225806,OF,/players/carlos-cortes/21842/stats/batting,10,AL,Carlos Cortes,666126,21842,21842
BOS,Red Sox,52.61,192.935,213.302,52.4965,37.1204,10.3589,0.191121,4.82602,23.8727,26.5948,15.0474,0.387667,27.9887,3.60639,1.58544,0.127417,4.58748,2.38849,0.39658,0.272094,0.333766,0.402807,0.736573,0.322393,0.0705453,0.131216,0.537626,0.130713,3.62401,0.294797,-0.307866,,26.8205,1.61721,-0.927608,-0.0503524,-0.358219,0.127259,0.25330427289009094,-6.350983560085297,102.432,235.0,4.433962264,235.0,4.433962264,3.0593,1.19148,1.47472,3.0593,-1.19148,3.03371,748.0900268554688,0.88,DH/OF,/players/masataka-yoshida/31837/stats/batting,3,AL,Masataka Yoshida,807799,31837,31837
BOS,Red Sox,24.0557,74.2362,81.1492,16.718,11.6719,3.51986,0.13461,1.39168,9.1065,7.7164,5.11934,0.0703117,20.3296,1.11193,0.292308,0.389421,0.927346,3.0686,0.854779,0.2252,0.284167,0.332481,0.616648,0.273258,0.0630856,0.250521,0.251818,0.107281,5.52669,0.290232,0.00849033,,6.96637,-2.62203,2.2379,0.145946,0.154437,0.126051,-2.850204437971115,1.2892029285430908,68.5851,63.1,2.629166666,63.1,2.629166666,2.19078,-0.172459,1.81025,2.19078,0.172459,2.58634,999.0,0.02564103,3B/OF,/players/nate-eaton/25055/stats/batting,3,AL,Nate Eaton,681987,25055,25055
BOS,Red Sox,35.4962,109.686,122.229,25.7934,17.7507,5.11425,0.148252,2.78029,13.8902,12.1863,10.2817,0.042599,28.9932,1.23006,0.954277,0.0771516,1.5943,3.15876,0.978116,0.235157,0.3054,0.36053,0.665929,0.294277,0.0841181,0.237204,0.354624,0.125373,4.47094,0.291798,-0.017073,,12.5789,-1.86346,-0.506027,0.0382967,0.0212237,0.123196,-2.4185365550220013,-0.5842817351222038,83.0644,114.2,3.262857142,114.2,3.262857142,3.90726,0.268179,1.65603,3.90726,-0.268179,2.79196,999.0,0.0,2B/3B,/players/andruw-monasterio/19455/stats/batting,3,AL,Andruw Monasterio,655316,19455,19455
SEA,Mariners,11.4668,29.7729,33.1303,6.50259,4.69682,1.26969,0.0289268,0.507164,3.06192,2.76767,2.8379,0.0116659,8.47839,0.17211,0.144864,0.202598,0.764362,0.0540837,0.0204439,0.218407,0.288893,0.314099,0.602992,0.270136,0.0856586,0.25591,0.334721,0.0956922,2.17081,0.286422,-0.0125538,,2.76012,-1.15448,0.388158,-0.0483563,-0.0609101,0.121179,-0.9527065567672253,0.9968134760856628,77.1615,30.5,2.772727272,30.5,2.772727272,1.78032,-0.818744,1.97536,1.78032,0.818744,2.36619,999.0,0.0,C,/players/jhonny-pereda/19802/stats/batting,11,AL,Jhonny Pereda,640902,19802,19802
DET,Tigers,21.727,67.3355,76.4996,14.3413,9.16664,3.29194,0.119372,1.76339,8.48903,7.84849,8.63705,0.0942826,21.0183,0.303477,0.177689,0.0458767,1.4019,0.221789,0.115153,0.212983,0.304522,0.343982,0.648504,0.28966,0.112903,0.27475,0.410931,0.130998,2.80529,0.281188,0.0250373,,7.58592,-1.4531,0.127184,-0.121715,-0.0966772,0.116471,-1.5547363832592964,0.060125306248664856,83.8288,65.9,2.995454545,65.9,2.995454545,2.74322,0.77058,1.73609,2.74322,-0.77058,2.68521,999.0,0.0,3B,/players/jace-jung/31437/stats/batting,6,AL,Jace Jung,690291,31437,31437
CHW,White Sox,15.7936,58.7902,62.853,13.4993,9.08402,3.16382,0.0518448,1.19958,6.28002,6.02346,3.01336,0.00748019,14.8699,0.813506,0.159736,0.0761942,0.994181,0.28544,0.0920897,0.229618,0.275996,0.34641,0.622406,0.273524,0.0479431,0.236583,0.202648,0.116793,3.02888,0.286837,-0.00986316,,5.40927,-2.0173,0.938526,-0.0658084,-0.0756715,0.11641,-2.1107467263936996,1.1213225722312927,72.6051,43.9,2.74375,43.9,2.74375,2.27878,0.098334,1.85661,2.27878,-0.098334,2.52453,999.0,0.0,2B/3B,/players/tanner-murray/sa3016805/stats/batting,4,AL,Tanner Murray,695020,sa3016805,sa3016805
CLE,Guardians,30.2372,98.0541,108.175,23.1769,15.4492,4.3636,0.123208,3.24086,11.9341,12.2536,8.97202,0.248111,30.7254,0.857906,0.227226,0.0632651,2.23076,0.696495,0.159545,0.236368,0.305304,0.382538,0.687842,0.301731,0.0829402,0.284036,0.292006,0.14617,3.09413,0.309974,-0.0897086,,11.7871,-0.994599,0.226145,-0.0912839,-0.180992,0.116133,-0.9996082633733749,-1.5885014981031418,93.5793,102.5,3.416666666,102.5,3.416666666,2.32096,0.134145,1.65535,2.32096,-0.134145,2.79287,999.0,0.03448276,OF,/players/johnathan-rodriguez/22530/stats/batting,5,AL,Johnathan Rodríguez,671286,22530,22530
BOS,Red Sox,55.0712,198.757,214.071,49.6757,38.4938,7.93677,1.04122,2.20395,21.9884,18.79,9.8099,0.0795753,36.0795,2.66636,1.2759,1.56163,4.6284,6.29244,1.7123,0.249932,0.292467,0.333607,0.626074,0.276316,0.0458255,0.16854,0.271897,0.0836752,5.49289,0.293489,0.259125,,18.9086,-6.38548,0.0488131,0.221309,0.480435,0.115672,-6.914367586374283,0.6769740022718906,70.6913,173.5,3.154545454,173.5,3.154545454,3.4328,0.610693,1.53522,3.4328,-0.610693,2.95304,745.72998046875,0.0,SS,/players/isiah-kiner-falefa/16512/stats/batting,3,AL,Isiah Kiner-Falefa,643396,16512,16512
CLE,Guardians,73.5818,264.889,290.781,61.1664,40.5501,13.2669,1.08247,6.26698,31.9388,27.9451,18.1585,0.193701,62.0163,2.87127,2.54992,2.31229,4.09093,4.89827,1.51788,0.230914,0.28494,0.360148,0.645088,0.282267,0.0624474,0.213275,0.292802,0.129235,4.73992,0.275661,0.174505,,27.0894,-7.26862,-0.42037,-0.0471947,0.127311,0.110611,-6.66825507581234,-2.2588331401348114,80.1716,243.3,3.287837837,243.3,3.287837837,1.47795,-0.0436252,0.980326,1.47795,0.0436252,3.6929,748.3699951171875,0.0,OF,/players/angel-martinez/26540/stats/batting,5,AL,Angel Martínez,682657,26540,26540
DET,Tigers,42.7627,122.348,140.436,29.1519,17.7774,6.6425,0.790548,3.94144,17.9872,15.6694,13.6825,0.177964,34.7875,2.9252,0.659745,0.820927,1.80591,2.91813,0.913575,0.23827,0.327754,0.40213,0.729884,0.320837,0.0974283,0.24771,0.393316,0.16386,5.43769,0.299131,-0.0321183,,17.4809,0.887276,-0.384213,-0.0163228,-0.048441,0.108004,0.8297268450260162,-4.607692152261734,105.305,157.9,3.672093023,157.9,3.672093023,2.31105,2.21101,1.52479,2.31105,-2.21101,2.96694,999.0,0.53225806,2B/DH/OF,/players/jahmai-jones/18872/stats/batting,6,AL,Jahmai Jones,663330,18872,18872
MIN,Twins,13.263,47.7799,52.0164,12.5541,8.78563,2.68832,0.0550442,1.02506,5.3681,5.32218,3.10245,0.0339162,9.25216,0.934342,0.14703,0.0527679,0.976315,0.244844,0.109139,0.262748,0.319278,0.385678,0.704956,0.30985,0.0596436,0.17787,0.335321,0.12293,2.72398,0.306218,0.0236774,,6.01078,-0.135362,0.0688939,-0.0801511,-0.0564737,0.104245,-0.22630251944065094,-0.545133501291275,97.2299,54.9,4.223076923,54.9,4.223076923,2.12103,-0.291963,1.95476,2.12103,0.291963,2.39365,999.0,0.0,OF,/players/gabriel-gonzalez/sa3015723/stats/batting,8,AL,Gabriel Gonzalez,694224,sa3015723,sa3015723
DET,Tigers,5.93747,19.87,21.1079,4.99969,3.84313,0.734646,0.0138812,0.40804,2.62704,2.4797,1.06827,0.112959,3.656,0.0847249,0.0634545,0.0214754,0.405793,0.0423679,0.0231486,0.25162,0.291784,0.351597,0.643381,0.280642,0.0506098,0.173205,0.292196,0.0999763,2.60985,0.28934,0.00652701,,1.93857,-0.55549,0.65338,-0.0332432,-0.0267162,0.0908465,-0.5835754163563251,0.7450073137879372,77.6165,13.9,2.316666666,13.9,2.316666666,2.61173,-0.0133686,2.02609,2.61173,0.0133686,2.29855,999.0,0.0,2B,/players/maxwell-anderson/sa3022567/stats/batting,6,AL,Max Anderson,801194,sa3022567,sa3022567
CHW,White Sox,38.1967,113.876,122.036,24.7843,16.8281,4.74725,0.11209,3.09687,12.7341,11.6837,6.49529,0.0199274,31.9866,0.623805,0.252973,0.788136,2.07731,1.50458,0.553523,0.217643,0.263125,0.342885,0.606011,0.265679,0.0532244,0.262108,0.203062,0.125242,3.85997,0.274367,0.0745758,,9.7254,-4.69409,-1.46162,-0.0837205,-0.00914472,0.0898429,-4.737758099101484,1.4856574535369873,67.2161,90.7,2.386842105,90.7,2.386842105,2.6617,3.1162,1.57635,2.6617,-3.1162,2.8982,999.0,0.13636364,C,/players/korey-lee/25543/stats/batting,4,AL,Korey Lee,686676,25543,25543
TBR,Rays,46.128,149.285,170.186,33.6688,23.5565,6.774,0.246991,3.09124,19.7112,14.5076,17.5272,0.355404,34.2828,1.76994,1.28822,0.315491,3.54079,6.26378,1.10697,0.225533,0.311802,0.33634,0.648142,0.289703,0.102989,0.201443,0.511255,0.110806,5.09919,0.270121,-0.344319,,16.8821,-3.22673,-0.28907,0.518872,0.174553,0.0864586,-3.1003143340349197,-1.8144671618938446,83.7189,158.5,3.445652173,158.5,3.445652173,3.01414,2.11603,1.51774,3.01414,-2.11603,2.97635,999.0,0.16666667,OF,/players/richie-palacios/24589/stats/batting,12,AL,Richie Palacios,680700,24589,24589
NYY,Yankees,21.5473,63.5729,72.0066,13.8956,9.97407,2.84199,0.132205,0.947309,7.81016,5.85186,6.967,0.039044,16.2432,0.728647,0.256706,0.481393,1.24608,2.3904,0.381031,0.218577,0.301869,0.312144,0.614013,0.277194,0.096755,0.225579,0.428919,0.093567,5.28116,0.277627,-0.169625,,6.41161,-2.09652,-0.357591,0.205649,0.036024,0.0792347,-2.0808678157627583,0.4182911217212677,75.1263,60.3,2.74090909,60.3,2.74090909,3.14044,0.320307,1.84341,3.14044,-0.320307,2.54212,999.0,0.0,SS,/players/max-schuemann/24488/stats/batting,9,AL,Max Schuemann,680474,24488,24488
TEX,Rangers,9.21533,27.8595,30.311,6.09173,4.77613,0.859338,0.0354168,0.420839,3.45278,3.33149,2.05129,0.00538673,7.95576,0.288344,0.0762579,0.0355964,0.448121,0.450247,0.11311,0.218659,0.278489,0.297364,0.575854,0.258568,0.067675,0.262472,0.257837,0.0787054,4.38624,0.289936,-0.00554298,,2.24056,-1.34092,0.306935,-0.00321135,-0.00875432,0.0786557,-1.2924692127853632,1.0179941058158875,64.0668,14.5,1.611111111,14.5,1.611111111,2.14019,-0.0871644,1.96987,2.14019,0.0871644,2.37351,999.0,0.0,C,/players/willie-maciver/24641/stats/batting,13,AL,Willie MacIver,680862,24641,24641
MIN,Twins,28.641,87.5296,100.36,16.7868,11.2756,3.80629,0.091366,1.61358,9.85644,7.64669,9.56214,0.00212405,32.3521,1.11024,0.713795,1.44434,1.08127,3.14581,0.948575,0.191784,0.277602,0.292662,0.570264,0.258404,0.0952782,0.32236,0.295564,0.100878,4.75472,0.279548,-0.042177,,7.40517,-4.45315,1.08454,0.0958256,0.0536485,0.0785072,-4.4660019390285015,1.779097080230713,61.7905,73.5,2.534482758,73.5,2.534482758,1.30624,0.187517,1.68697,1.30624,-0.187517,2.7507,999.0,0.0,3B/SS,/players/ryan-kreidler/25867/stats/batting,8,AL,Ryan Kreidler,668952,25867,25867
CLE,Guardians,58.0472,187.523,208.917,41.264,25.0649,8.31972,0.720476,7.15884,22.6005,24.911,16.5746,0.653952,57.3725,3.52708,1.18404,0.108361,3.62683,1.76927,0.429836,0.220048,0.293885,0.386626,0.680511,0.296975,0.0793361,0.274619,0.288895,0.166578,4.13455,0.274653,-0.153861,,21.9575,-2.72757,-0.00852906,-0.11603,-0.269892,0.0766667,-2.65758740901947,-3.7836462212726474,90.3031,203.1,3.501724137,203.1,3.501724137,2.49488,0.242016,1.13165,2.49488,-0.242016,3.49113,999.0,1.0,DH,/players/david-fry/24934/stats/batting,5,AL,David Fry,681807,24934,24934
CHW,White Sox,7.29321,23.0842,26.4137,5.65795,4.18032,1.20731,0.0618688,0.20845,3.25142,2.2355,2.30904,0.0774636,4.94493,0.770532,0.0748361,0.175103,0.448738,1.18918,0.169371,0.2451,0.333002,0.32985,0.662853,0.299015,0.0874181,0.187211,0.466951,0.0847503,5.92405,0.302654,-0.0864621,,2.81988,-0.301102,-0.0141953,0.12106,0.0345983,0.0734945,-0.27397527545690536,0.09835434332489967,90.1157,24.4,3.485714285,24.4,3.485714285,2.58017,-0.239657,2.03381,2.58017,0.239657,2.28825,999.0,0.0,2B/3B,/players/samuel-antonacci/sa3025363/stats/batting,4,AL,Sam Antonacci,803011,sa3025363,sa3025363
