Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,InterSD,InterSK,IntraSD,QS,Vol,Skew,Dim,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
DET,Tigers,3.58833,3.08508,0.0,54.8145,22.1497,2.10287,3.44013,56.0065,232.359,47.701,26.8408,24.6936,7.49251,56.9076,19.7826,1.35709,1.95683,3.96815,1.20492,9.1448,3.17897,2.87665,1.20401,0.244912,0.0851379,0.15977439284324646,,0.22648,0.274987,0.713105,4.00656,369.50000000000006,6.5982142857142865,355.0,6.339285714285714,0.306584,0.198712,2.03801,1.64896,1.59969,0.0,2.03801,-1.64896,2.86708,133.66000366210938,6,AL,Kenley Jansen,445276,3096,3096
TBR,Rays,2.58663,2.49323,0.0,52.5446,0.242598,8.37,0.842143,60.5822,254.348,57.5501,30.1347,27.7239,8.03055,55.7259,18.0786,1.04429,2.42508,4.11862,1.24836,8.27855,2.68574,3.08242,1.19301,0.219093,0.0710784,0.14801471680402756,,0.246104,0.291141,0.706583,4.03402,286.2000000000001,4.691803278688527,285.0,4.672131147540983,0.303398,0.191712,1.18823,-0.721852,0.690768,0.0,1.18823,0.721852,4.07898,999.0,12,AL,Mason Englert,669438,22288,22288
NYY,Yankees,1.40855,1.34668,2.98996,11.0867,0.0,0.651438,0.0,25.1138,105.363,22.2712,11.8227,10.8769,3.19722,24.6147,8.67626,0.279002,1.33499,3.89793,1.23229,8.82115,3.1093,2.83702,1.14578,0.233617,0.082346,0.1512710452079773,,0.233567,0.282408,0.72247,4.02581,114.89999999999999,4.596,110.0,4.4,0.299968,0.271994,0.953761,-0.452014,1.1414,0.899949,0.953761,0.452014,3.47813,999.0,9,AL,Clarke Schmidt,657376,19899,19899
BAL,Orioles,3.25916,3.73784,0.0,56.9553,1.63259,16.7544,4.34202,56.42,240.546,53.122,26.2556,24.1552,5.99497,52.4661,20.8662,1.00958,2.3753,3.85318,1.31138,8.36927,3.32853,2.5144,0.956304,0.218113,0.0867452,0.13136736303567886,,0.244459,0.296689,0.727683,3.89244,315.80000000000007,5.639285714285715,315.0,5.625,0.296932,0.255976,2.58822,-4.02141,0.701996,0.0,2.58822,4.02141,4.06401,999.0,2,AL,Yennier Cano,666974,25911,25911
LAA,Angels,2.11955,1.84275,0.0,41.873,9.88321,9.03143,4.948,44.3663,187.69,36.5128,19.8036,18.2193,4.57016,48.6169,19.3837,0.37612,2.68791,3.69591,1.25989,9.86226,3.9321,2.50814,0.927087,0.259027,0.103275,0.15575245022773743,,0.220463,0.284107,0.729174,3.7751,285.90000000000003,6.497727272727274,273.0,6.204545454545454,0.296805,0.30078,3.01847,-0.674655,1.14955,0.0,3.01847,0.674655,3.46727,737.5700073242188,1,AL,Ben Joyce,690829,31461,31461
TEX,Rangers,2.93001,2.29923,0.299954,52.9499,0.225328,6.75246,1.27617,60.715,252.759,57.6443,29.4023,27.0501,8.03588,52.666,15.6083,1.19284,2.8256,4.00973,1.2065,7.80688,2.31368,3.37423,1.19119,0.208365,0.0617518,0.1466130055487156,,0.246001,0.285725,0.707237,4.03172,279.2000000000001,4.577049180327871,278.0,4.557377049180328,0.294313,0.208729,1.17028,0.765543,0.776805,0.219341,1.17028,-0.765543,3.96426,999.0,13,AL,Jakob Junis,596001,13619,13619
KCR,Royals,3.02467,2.99316,0.0,62.4447,0.95732,17.9657,2.97106,61.2805,260.583,57.0581,30.2669,27.8456,7.22678,56.5226,22.2988,1.12753,2.90022,4.08955,1.29498,8.30122,3.27493,2.53478,1.06137,0.216908,0.0855727,0.1313350424170494,,0.242404,0.290333,0.708989,4.05713,333.1000000000001,5.460655737704919,330.0,5.409836065573771,0.294082,0.191704,1.30002,-1.06992,0.601893,0.0,1.30002,1.06992,4.19748,999.0,7,AL,John Schreiber,670167,20020,20020
CHW,White Sox,4.66904,6.90345,17.3055,22.3266,0.0,0.297702,0.0,100.805,439.368,104.139,60.9092,56.0364,15.7153,72.041,39.5422,0.968132,3.10036,5.00302,1.42534,6.43194,3.53039,1.82188,1.40309,0.163965,0.089998,0.07396713644266129,,0.262496,0.286189,0.680245,5.00157,295.20000000000016,2.9227722772277245,312.0,3.089108910891089,0.293617,0.148937,2.49306,2.47803,0.766509,5.73906,2.49306,-2.47803,3.97799,999.0,4,AL,Erick Fedde,607200,17425,17425
BAL,Orioles,3.12911,2.72531,0.271477,49.7676,0.311205,9.87365,0.918908,59.1761,252.635,58.8691,29.9288,27.5345,7.85485,54.7403,19.298,2.37063,2.26606,4.18768,1.32092,8.32537,2.935,2.83658,1.19463,0.216677,0.0763866,0.14029043912887573,,0.254766,0.302798,0.718149,4.10385,271.80000000000007,4.60677966101695,278.0,4.711864406779661,0.288042,-0.00356917,2.00414,-0.548169,0.54834,0.198518,2.00414,0.548169,4.26888,999.0,2,AL,Dietrich Enns,608650,13932,13932
DET,Tigers,2.36495,2.59275,0.0,50.1517,0.176202,10.1869,1.3856,55.1859,234.012,55.774,26.1112,24.0223,5.33801,41.0745,15.4164,1.13619,2.23109,3.91768,1.29001,6.69864,2.51418,2.66434,0.870551,0.175523,0.0658785,0.1096440926194191,,0.257777,0.296765,0.707489,3.86336,270.9,4.925454545454545,281.0,5.109090909090909,0.283619,0.2487,0.977989,-1.49008,0.833446,0.0,0.977989,1.49008,3.88874,999.0,6,AL,Brenan Hanifee,669724,22304,22304
BOS,Red Sox,2.34352,1.80085,0.0,42.1378,0.0,5.57025,1.44334,44.9422,192.695,39.7807,21.0188,19.3373,4.39821,47.0442,20.4565,0.811388,1.67607,3.87244,1.34033,9.42095,4.09656,2.29972,0.880774,0.244138,0.10616,0.13797850906848907,,0.233233,0.297032,0.725196,3.79122,231.8,5.151111111111112,225.0,5.0,0.274717,0.313911,1.93204,-1.16769,0.790705,0.0,1.93204,1.16769,3.94573,999.0,3,AL,Jovani Morán,663558,20422,20422
CHW,White Sox,3.19053,4.20337,0.0,59.3479,21.9094,5.92927,5.14982,59.3227,252.262,49.3369,28.0747,25.8288,7.37758,64.3001,27.5881,1.09621,2.70755,3.91855,1.29672,9.75513,4.18546,2.33072,1.11927,0.254894,0.109363,0.1455313116312027,,0.222273,0.279192,0.733527,4.11613,392.1,6.645762711864407,373.0,6.322033898305085,0.27186,0.289705,1.79699,-1.83889,1.57563,0.0,1.79699,1.83889,2.89916,195.25,4,AL,Seranthony Domínguez,622554,19249,19249
ATH,Athletics,3.71013,4.03736,6.09219,34.1248,0.0,1.41472,0.0,66.7849,292.145,63.6737,36.6418,33.7105,8.63359,61.3258,30.3699,1.5355,3.75774,4.54286,1.40816,8.26433,4.09268,2.01929,1.16347,0.209915,0.103955,0.10596053302288055,,0.24678,0.292676,0.700393,4.51222,242.69999999999996,3.622388059701492,242.0,3.611940298507463,0.262641,0.145402,3.06129,-1.11732,0.290693,2.38544,3.06129,1.11732,4.61241,999.0,10,AL,Luis Medina,665622,21649,21649
LAA,Angels,2.67581,3.87755,0.0,56.981,5.31155,12.4518,2.62383,57.2454,243.26,51.8408,30.4531,28.0169,8.42448,60.2811,21.7405,1.61289,3.16598,4.40476,1.28537,9.47727,3.418,2.77276,1.32448,0.247805,0.0893715,0.15843382477760315,,0.237417,0.290123,0.698013,4.24746,306.2,5.371929824561403,299.0,5.245614035087719,0.260643,-0.0287257,4.03751,-3.48072,0.712792,0.0,4.03751,3.48072,4.04961,712.4600219726562,1,AL,Jordan Romano,605447,16122,16122
LAA,Angels,1.81006,2.67954,5.15494,15.6923,0.0,0.573008,0.0,38.7948,169.756,37.6311,21.5865,19.8596,5.23574,36.3411,17.3994,0.516788,1.8328,4.60722,1.4185,8.43076,4.03647,2.08864,1.21464,0.214078,0.102496,0.11158182471990585,,0.250001,0.297349,0.701125,4.50333,147.3,3.7769230769230773,149.0,3.8205128205128207,0.259858,0.103482,1.34165,0.0960538,0.731843,2.01917,1.34165,-0.0960538,4.02421,999.0,1,AL,George Klassen,691946,sa3023440,sa3023440
KCR,Royals,1.63195,2.24749,7.85864,18.6913,0.0,1.0943,0.0,51.0763,220.799,49.5505,28.4128,26.1398,7.26339,43.5731,20.732,0.683864,1.88402,4.60601,1.37603,7.67788,3.65312,2.10173,1.27986,0.197343,0.0938954,0.10344772785902023,,0.250024,0.286992,0.696508,4.60599,184.30000000000007,3.61372549019608,187.0,3.6666666666666665,0.259274,0.264065,1.99049,0.323972,0.643452,1.88822,1.99049,-0.323972,4.14206,999.0,7,AL,Ryan Bergert,686701,29863,29863
KCR,Royals,3.64054,3.93352,0.0,60.7653,28.2324,1.88764,5.1335,62.4979,263.566,57.1909,31.5193,28.9978,8.33004,56.6085,21.789,2.52935,2.7174,4.17582,1.26372,8.1519,3.13772,2.59803,1.19957,0.214779,0.0826699,0.13210921734571457,,0.239233,0.280614,0.705022,4.23266,399.2,6.438709677419355,393.0,6.338709677419355,0.258795,0.0405948,2.71055,1.22889,1.97355,0.0,2.71055,-1.22889,2.3686,119.05000305175781,7,AL,Carlos Estévez,608032,14542,14542
CHW,White Sox,3.2721,4.38652,0.106985,61.133,7.13917,15.0021,4.51623,61.6313,259.747,51.2946,30.3679,27.9385,9.23303,68.8647,26.2559,1.15602,2.32075,4.07985,1.2583,10.0563,3.83415,2.62282,1.3483,0.265122,0.101083,0.16403945535421371,,0.221891,0.274782,0.730107,4.23896,364.5,5.879032258064516,342.0,5.516129032258065,0.254344,0.245275,2.77242,-2.03575,0.729348,0.0,2.77242,2.03575,4.02754,711.5,4,AL,Jordan Leasure,673929,29950,29950
TBR,Rays,3.30444,2.43877,3.86773,36.8619,0.004836,1.98632,0.0,56.3565,240.279,49.7102,29.1738,26.8399,7.80574,56.1213,23.1579,0.698175,3.41305,4.28627,1.29298,8.96244,3.69826,2.42342,1.24656,0.233568,0.0963793,0.13718832284212112,,0.232608,0.279772,0.705429,4.35851,228.0000000000001,4.071428571428574,218.0,3.892857142857143,0.253841,0.238166,2.43934,-0.54635,0.538733,0.771566,2.43934,0.54635,4.28169,999.0,12,AL,Yoendrys Gómez,672782,22872,22872
HOU,Astros,2.47985,2.82054,3.33967,30.251,0.0,2.33654,0.0,46.7051,203.491,42.3695,25.1617,23.1488,5.41245,47.1768,20.4562,0.365308,4.75382,4.46073,1.34515,9.09089,3.94187,2.30624,1.04297,0.231837,0.100526,0.1313108578324318,,0.237655,0.294028,0.681722,4.24076,204.10000000000002,4.342553191489362,197.0,4.191489361702128,0.251637,0.0731315,2.44124,-0.859687,0.625745,0.971005,2.44124,0.859687,4.16567,999.0,21,AL,Kai-Wei Teng,678906,24282,24282
TEX,Rangers,2.12679,2.57035,0.0,39.9628,0.0,6.15493,1.53936,42.0278,178.001,37.8829,21.0752,19.3892,5.04088,43.0284,16.4131,0.671094,1.40405,4.15208,1.29191,9.21426,3.51477,2.62158,1.07947,0.241731,0.0922079,0.14952296763658524,,0.236496,0.292933,0.703253,3.91857,209.5,4.988095238095238,204.0,4.857142857142857,0.25091,0.0355072,1.32646,-1.60968,0.818576,0.0,1.32646,1.60968,3.90857,999.0,13,AL,Josh Sborz,622250,18323,18323
CLE,Guardians,2.89037,2.84006,0.151694,58.512,4.30329,22.2438,2.87032,62.0682,257.569,54.9496,28.5654,26.2802,8.57027,60.2382,19.0272,1.18108,2.97422,3.81068,1.19186,8.73464,2.75897,3.1659,1.2427,0.233872,0.073872,0.1599995121359825,,0.233264,0.278121,0.732696,4.05254,367.09999999999997,5.920967741935483,355.0,5.725806451612903,0.244881,0.268876,1.58648,0.781676,0.849036,0.110926,1.58648,-0.781676,3.86795,999.0,5,AL,Hunter Gaddis,683769,25636,25636
DET,Tigers,2.68844,3.1864,4.50896,23.5651,0.0,0.726117,0.0,50.3997,216.538,50.5273,27.3406,25.1533,7.3976,42.4239,17.4993,0.216969,1.84778,4.49169,1.34974,7.57574,3.1249,2.42431,1.32101,0.195919,0.0808143,0.11510499566793442,,0.256236,0.292665,0.705498,4.51138,182.29999999999998,3.6459999999999995,190.0,3.8,0.244557,0.16495,1.52716,-0.953906,0.617479,2.2766,1.52716,0.953906,4.17669,999.0,6,AL,Keider Montero,672456,22630,22630
LAA,Angels,2.84068,4.24769,12.3905,12.3905,0.0,0.0,0.0,68.0231,300.491,66.6995,39.6671,36.4937,10.9455,58.0618,30.6614,0.34912,5.18267,4.82841,1.43129,7.68204,4.05676,1.89364,1.44818,0.193223,0.102038,0.09118518978357315,,0.252032,0.284984,0.703264,5.10065,201.70000000000005,2.966176470588236,205.0,3.014705882352941,0.232121,0.237799,2.86037,-0.935418,0.344125,4.27982,2.86037,0.935418,4.54117,748.3400268554688,1,AL,Alek Manoah,666201,26410,26410
ATH,Athletics,1.69448,1.46609,1.07423,22.7565,0.0851959,1.19988,0.0,30.6766,130.109,25.9134,14.4529,13.2966,3.28881,31.7605,13.0215,0.477347,1.90519,3.901,1.2692,9.318,3.82029,2.43908,0.964881,0.244107,0.100082,0.14402545243501663,,0.224977,0.282337,0.713127,3.91793,147.89999999999998,4.7709677419354835,139.0,4.483870967741935,0.230738,0.283106,1.10014,0.495228,1.03356,0.591919,1.10014,-0.495228,3.62192,999.0,10,AL,Jack Perkins,678022,31468,31468
TEX,Rangers,3.65318,3.44686,1.99812,50.5989,0.514322,5.28382,0.942041,68.4681,288.748,68.9591,38.3378,35.2708,10.6028,56.8027,18.288,1.79761,2.25913,4.63627,1.27427,7.4666,2.40392,3.10602,1.39372,0.19672,0.0633353,0.13338512182235718,,0.257117,0.290625,0.675513,4.38934,267.5,3.9338235294117645,276.0,4.0588235294117645,0.228005,-0.242672,1.9963,-0.619769,0.481773,0.498423,1.9963,0.619769,4.35764,999.0,13,AL,Tyler Alexander,641302,17735,17735
BAL,Orioles,0.766486,1.35842,2.72814,11.3537,0.0,0.53282,0.0,22.5988,96.0559,21.4361,11.6003,10.6723,3.10241,22.2337,8.08541,0.44506,0.771935,4.25027,1.30633,8.85463,3.22003,2.74986,1.23554,0.231467,0.084174,0.14729275554418564,,0.245831,0.296363,0.711775,4.12793,99.70000000000002,4.334782608695653,97.0,4.217391304347826,0.225664,0.116995,1.63109,-1.18069,1.1391,0.848022,1.63109,1.18069,3.4812,999.0,2,AL,Cade Povich,700249,30055,30055
TBR,Rays,2.09137,2.56158,0.0,36.1041,0.0406813,3.52233,1.8806,37.3531,155.489,35.4391,17.7887,16.3656,4.40896,32.4737,9.06696,0.71154,2.28582,3.94319,1.1915,7.82433,2.18463,3.58154,1.06231,0.208848,0.0583124,0.1505357027053833,,0.245872,0.289315,0.696972,3.84264,180.60000000000002,4.881081081081081,180.0,4.864864864864865,0.214814,0.136448,1.51258,-2.58029,1.04255,0.0,1.51258,2.58029,3.60994,999.0,12,AL,Kevin Kelly,687330,25679,25679
BAL,Orioles,2.37506,2.62807,0.0,35.4302,0.0,3.80137,0.0,38.6562,167.749,36.9099,20.1499,18.5379,4.19855,36.1602,16.6802,1.05425,1.66901,4.31603,1.38633,8.41886,3.88352,2.16784,0.977513,0.215561,0.0994358,0.11612559109926224,,0.247055,0.299992,0.700874,4.10027,174.20000000000005,4.466666666666668,174.0,4.461538461538462,0.207452,-0.0200609,1.9565,-1.025,0.766616,0.0,1.9565,1.025,3.97785,999.0,2,AL,Grant Wolfram,664991,21623,21623
BAL,Orioles,3.60958,3.16157,0.212188,61.1898,2.18466,16.227,3.0171,64.5787,272.119,58.2486,31.2917,28.7884,8.83528,65.2061,23.8994,1.70977,2.04742,4.01209,1.27206,9.08744,3.33073,2.72836,1.23133,0.239623,0.0878267,0.15179650485515594,,0.236617,0.287068,0.728824,4.09965,345.5,5.315384615384615,334.0,5.138461538461539,0.203823,0.210802,1.42842,-2.07407,0.551134,0.0,1.42842,2.07407,4.26515,999.0,2,AL,Keegan Akin,669211,19362,19362
MIN,Twins,2.08442,2.0006,0.0,38.8369,0.0138302,3.14294,1.01867,43.6375,189.371,40.5036,22.4524,20.6562,4.7068,41.1623,19.9259,0.770903,1.95661,4.26024,1.38481,8.4895,4.10961,2.06577,0.970753,0.217363,0.105221,0.11214140802621841,,0.241829,0.294334,0.705369,4.15516,185.50000000000003,4.215909090909092,183.0,4.159090909090909,0.203377,0.0864793,1.38631,-2.31093,0.733164,0.0,1.38631,2.31093,4.02245,999.0,8,AL,Zak Kent,687849,25703,25703
BOS,Red Sox,3.67235,3.46306,0.0,60.363,1.11791,14.2964,3.88842,61.6007,262.438,59.1197,30.757,28.2964,7.69604,54.7463,21.3728,1.57359,2.6878,4.13417,1.30668,7.99856,3.12261,2.5615,1.12441,0.208606,0.0814393,0.1271672323346138,,0.248009,0.292287,0.713381,4.15359,306.0,4.935483870967742,305.0,4.919354838709677,0.200385,0.226532,1.56735,0.554349,0.547498,0.0,1.56735,-0.554349,4.27,999.0,3,AL,Greg Weissert,669711,20375,20375
KCR,Royals,3.27624,3.52016,0.0,57.5432,0.216026,13.7037,3.3908,58.3083,247.163,53.2081,29.6841,27.3093,7.38195,56.6012,22.1341,1.06967,2.14368,4.21525,1.29213,8.7365,3.41644,2.55719,1.13942,0.229003,0.0895527,0.13945070654153824,,0.238724,0.288392,0.702352,4.08862,303.3,5.229310344827587,297.0,5.120689655172414,0.190587,0.0313886,1.43714,0.19171,0.549585,0.0,1.43714,-0.19171,4.26722,999.0,7,AL,Nick Mears,683232,25376,25376
LAA,Angels,3.1015,3.41787,0.0,55.5739,12.7627,9.46986,2.08438,56.0576,236.865,45.2499,27.0211,24.8595,8.03744,66.1918,25.9077,0.997045,2.76451,3.99116,1.26937,10.627,4.15946,2.55491,1.2904,0.279449,0.109378,0.17007189244031906,,0.217346,0.277781,0.736772,4.17192,345.0000000000001,6.160714285714287,322.0,5.75,0.187637,0.224197,1.49261,0.679731,1.04528,0.0,1.49261,-0.679731,3.60629,268.6199951171875,1,AL,Kirby Yates,489446,9073,9073
CHW,White Sox,2.16061,2.6986,7.19224,7.99701,0.0,0.0,0.0,39.4474,169.483,38.9862,22.7354,20.9166,6.22622,30.1257,14.4759,0.269468,1.22893,4.77215,1.35528,6.87324,3.30271,2.08109,1.42052,0.177751,0.0854124,0.09233838319778442,,0.253522,0.278983,0.686701,4.85398,128.4,3.2923076923076926,132.0,3.3846153846153846,0.186894,0.122086,1.58471,0.696093,0.77655,2.30213,1.58471,-0.696093,3.9646,999.0,4,AL,Drew Thorpe,689672,31967,31967
MIN,Twins,2.40178,3.0593,0.0,55.8278,0.60022,7.33577,1.48542,60.1703,261.406,55.2684,31.2781,28.7758,7.35075,58.2419,27.0364,1.18188,4.15967,4.30416,1.36786,8.71157,4.04398,2.15421,1.09949,0.222803,0.103427,0.11937600374221802,,0.240078,0.291085,0.708569,4.34277,270.9,4.515,265.0,4.416666666666667,0.18431,0.0155692,2.25756,-0.85467,0.520447,0.0,2.25756,0.85467,4.30607,999.0,8,AL,Eric Orze,679358,27626,27626
SEA,Mariners,3.46309,3.23901,7.34531,31.4116,0.0,0.635169,0.0,66.1905,283.632,65.4494,35.2742,32.4523,9.32307,51.4548,22.0028,0.278494,3.56512,4.41257,1.32122,6.99636,2.99175,2.33855,1.26767,0.181414,0.0775753,0.103838711977005,,0.253617,0.284492,0.701318,4.5703,236.7000000000001,3.5863636363636378,241.0,3.6515151515151514,0.184305,0.0431073,1.7732,-0.38805,0.46005,2.72007,1.7732,0.38805,4.3866,734.530029296875,11,AL,Emerson Hancock,676106,27470,27470
MIN,Twins,1.50572,1.47597,0.960841,22.5147,0.0,0.872767,0.0,28.3972,122.475,27.4777,14.4357,13.2808,3.14363,26.5128,11.2136,0.630141,1.14738,4.20913,1.36251,8.40276,3.55397,2.36433,0.996318,0.216476,0.0915589,0.12491665035486221,,0.24954,0.302448,0.707363,4.01285,122.10000000000004,4.360714285714287,123.0,4.392857142857143,0.1792,0.106884,1.78033,-0.135789,0.995418,0.584505,1.78033,0.135789,3.67278,999.0,8,AL,Kendry Rojas,696070,sa3016746,sa3016746
TEX,Rangers,3.18542,2.68519,0.165845,51.8893,0.827393,10.5574,3.007,53.4387,227.863,49.7334,26.0296,23.9472,6.16439,47.5557,20.5177,1.23188,2.10554,4.03313,1.31461,8.00922,3.45553,2.31779,1.03819,0.208703,0.0900438,0.11865927278995514,,0.242319,0.287547,0.717638,4.12497,264.40000000000003,4.988679245283019,263.0,4.962264150943396,0.178197,0.097125,0.915954,-0.963534,0.683575,0.0,0.915954,0.963534,4.08857,999.0,13,AL,Jalen Beeks,656222,17192,17192
CLE,Guardians,3.4586,3.18564,0.0,53.5666,0.18023,12.3099,2.52321,52.0242,224.39,44.8589,24.1346,22.2038,5.21603,53.2936,24.9756,1.32065,3.16524,3.84118,1.34235,9.2196,4.32069,2.13383,0.902354,0.237504,0.111304,0.12619992345571518,,0.228581,0.28781,0.730824,4.01249,276.3,5.313461538461539,265.0,5.096153846153846,0.169828,0.259336,1.35485,-0.726383,0.659574,0.0,1.35485,0.726383,4.12057,999.0,5,AL,Tim Herrin,682120,25139,25139
NYY,Yankees,1.95988,1.74575,0.0,42.3587,0.211721,5.36359,0.778043,47.6054,198.984,42.5731,22.8477,21.0199,6.87835,49.3984,15.902,1.09669,1.97724,3.9739,1.22833,9.33897,3.00634,3.10642,1.30038,0.248253,0.079916,0.16833695024251938,,0.235074,0.285951,0.72939,4.06485,221.3,4.610416666666667,213.0,4.4375,0.168514,0.21309,1.2907,0.0273521,0.877852,0.0,1.2907,-0.0273521,3.82953,999.0,9,AL,Brent Headrick,687396,27702,27702
BAL,Orioles,0.609965,0.404209,0.0,9.75158,0.0599373,0.544661,0.165017,10.0201,41.3051,7.05619,3.89139,3.58008,0.919144,13.8241,4.8019,0.150416,0.288546,3.21561,1.18343,12.4168,4.31304,2.87889,0.82557,0.334683,0.116254,0.2184290662407875,,0.194843,0.285824,0.753617,3.09241,60.5,6.05,54.0,5.4,0.166064,0.113679,0.659081,-0.0483859,1.34907,0.0,0.659081,0.0483859,3.20125,999.0,2,AL,Félix Bautista,642585,20666,20666
TOR,Blue Jays,0.793375,1.14218,2.21612,9.49824,0.0,0.752323,0.0,17.606,76.7203,15.9454,8.95644,8.23993,2.07992,18.5905,8.60295,0.240542,0.938551,4.21217,1.39432,9.50328,4.39775,2.16094,1.06324,0.242315,0.112134,0.13018129765987396,,0.237358,0.298129,0.720632,4.18492,79.00000000000003,4.38888888888889,76.0,4.222222222222222,0.165845,0.128678,0.804211,-0.64677,1.15798,0.709495,0.804211,0.64677,3.45602,999.0,14,AL,Ricky Tiedemann,694357,sa3018096,sa3018096
TBR,Rays,3.11229,2.26415,0.0,48.1713,0.16729,6.45391,0.58895,52.6437,221.34,48.582,25.8429,23.7755,6.75977,47.582,17.7,1.39349,1.86429,4.06467,1.25907,8.13464,3.02601,2.68824,1.15565,0.214973,0.0799678,0.13500486314296722,,0.240773,0.283669,0.711726,4.11163,238.70000000000002,4.503773584905661,234.0,4.415094339622642,0.161647,0.173288,2.46098,2.31978,0.73047,0.0,2.46098,-2.31978,4.02604,999.0,12,AL,Cole Sulser,642121,15256,15256
NYY,Yankees,2.82838,2.58883,0.0601668,48.5181,0.184213,9.95942,3.54631,52.4863,225.603,46.8274,25.6409,23.5896,5.83183,53.2565,22.2597,1.81295,3.78126,4.04499,1.31629,9.13207,3.81695,2.3925,1.0,0.236062,0.0986676,0.13739490509033203,,0.23465,0.291837,0.713139,4.03868,256.8,4.938461538461539,250.0,4.8076923076923075,0.159577,0.119773,3.03211,-2.34224,0.653695,0.0,3.03211,2.34224,4.12841,999.0,9,AL,Jake Bird,656234,21267,21267
CLE,Guardians,3.60949,3.31027,0.0,56.3171,0.97604,12.2359,1.91962,57.6481,243.478,51.591,29.2381,26.899,7.35782,56.194,20.6888,1.44311,3.44226,4.19946,1.25381,8.77299,3.22993,2.71615,1.1487,0.230797,0.084972,0.14582500606775284,,0.235203,0.283919,0.694458,4.10059,300.90000000000003,5.18793103448276,292.0,5.0344827586206895,0.15892,0.0557895,1.41836,0.0197243,0.598988,0.0,1.41836,-0.0197243,4.20135,999.0,5,AL,Matt Festa,670036,19330,19330
MIN,Twins,1.48115,2.44363,0.0,32.1001,0.439866,2.36402,0.0,36.4946,155.839,35.4006,18.7201,17.2225,4.67318,31.3778,12.4965,0.76323,1.48543,4.24727,1.31244,7.73814,3.08179,2.51093,1.15246,0.201348,0.0801886,0.12115909159183502,,0.249551,0.290413,0.705532,4.22959,144.90000000000003,4.025000000000001,146.0,4.055555555555555,0.156875,-0.0314948,1.78275,0.673008,0.952473,0.0,1.78275,-0.673008,3.73004,999.0,8,AL,Cody Laweryson,689520,26429,26429
ATH,Athletics,3.16833,3.09428,0.0773247,55.8695,5.24213,12.0995,3.43214,56.0764,244.788,48.4898,29.1006,26.7726,6.55275,59.4369,29.6441,1.47748,3.47189,4.29687,1.39335,9.53934,4.75775,2.00501,1.05169,0.242809,0.121101,0.1217082291841507,,0.22908,0.287866,0.711039,4.30604,295.50000000000006,5.276785714285715,281.0,5.017857142857143,0.156682,0.0267868,2.15098,-0.76109,0.647942,0.0,2.15098,0.76109,4.13608,999.0,10,AL,Scott Barlow,605130,14993,14993
HOU,Astros,1.07151,1.12133,2.08321,9.98872,0.0,0.449645,0.380153,19.2971,81.2029,16.9609,9.52898,8.76666,2.76353,19.6747,7.80068,0.069185,0.286726,4.08869,1.28318,9.17609,3.63817,2.52217,1.28889,0.24229,0.0960641,0.1462261900305748,,0.231974,0.280152,0.72909,4.21503,75.49999999999999,3.973684210526315,72.0,3.789473684210526,0.154497,0.0782751,0.74338,-0.537071,1.1737,0.9056,0.74338,0.537071,3.43506,999.0,21,AL,Ronel Blanco,669854,19407,19407
CHW,White Sox,2.66841,3.53764,0.0644899,56.0585,0.314063,7.62213,1.35657,58.38,248.375,54.8239,29.4002,27.0482,7.72317,55.468,21.262,2.10554,2.40346,4.16981,1.30329,8.55107,3.2778,2.60879,1.19062,0.223323,0.0856043,0.1377190202474594,,0.243977,0.291612,0.715232,4.17079,260.80000000000007,4.496551724137932,259.0,4.4655172413793105,0.152483,0.133593,2.37322,-3.40086,0.607488,0.0,2.37322,3.40086,4.19002,999.0,4,AL,Brandon Eisert,685126,27668,27668
