player_name,team,pos_type,position,projection_system,fg_id,mlbam_id,PA,AB,IP,R,HR,RBI,SB,AVG,W,SV,ERA,WHIP,SO,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,total_sgp,par,dollar_value,is_pitcher,msp,delta_rank_R,delta_rank_HR,delta_rank_RBI,delta_rank_SB,delta_rank_AVG,delta_rank_W,delta_rank_SV,delta_rank_SO,delta_rank_ERA,delta_rank_WHIP,msp_per_dollar,team_rank_R,team_rank_HR,team_rank_RBI,team_rank_SB,team_rank_AVG,team_rank_W,team_rank_SV,team_rank_SO,team_rank_ERA,team_rank_WHIP,team_baseline_pts,tps
Jackson Jobe,DET,pitcher,RP,atc,30203,695549,,,8.68286,,,,,,0.576941,0.0,4.49911,1.38536,7.0238,0.0,0.0,0.0,0.0,0.0,0.1923136666666667,0.0,0.1968829712683952,-0.0077824757406556,-0.004980861479665,0.3764333007147413,-4.238981011483698,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Drew Sommers,DET,pitcher,RP,atc,32026,805427,,,16.1375,,,,,,0.623731,0.0,4.1565,1.36358,13.6767,0.0,0.0,0.0,0.0,0.0,0.2079103333333333,0.0,0.3833693062368606,0.0300401109363671,0.0061325791525923,0.6274523296591534,-3.9879619825392862,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Evan Reifert,TBR,pitcher,RP,atc,sa3014860,682126,,,9.37241,,,,,,0.66563,0.0,4.12412,1.37025,10.3431,0.0,0.0,0.0,0.0,0.0,0.2218766666666667,0.0,0.2899257182901191,0.0198896589950448,0.0008244578057556,0.5325165017575864,-4.082897810440853,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Ben Kudrna,KCR,pitcher,RP,atc,sa3018253,695667,,,12.2912,,,,,,0.577709,0.0,4.90282,1.47717,9.39359,0.0,0.0,0.0,0.0,0.0,0.1925696666666666,0.0,0.263310161177295,-0.0509585268496362,-0.0564615154813712,0.3484597855129542,-4.266954526685486,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Yosver Zulueta,SEA,pitcher,RP,atc,27765,691172,,,24.4578,,,,,,1.25269,0.0,3.89816,1.32595,24.2352,0.0,0.0,0.0,0.0,0.0,0.4175633333333333,0.0,0.6793328661527681,0.0963881298422997,0.0495929577796361,1.2428772871080374,-3.3725370250904025,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Julian Merryweather,MIN,pitcher,RP,atc,16703,657240,,,11.5163,,,,,,0.492856,0.0,4.27352,1.39493,11.9392,0.0,0.0,0.0,0.0,0.0,0.1642853333333333,0.0,0.3346657323055361,0.0105899990158832,-0.0114319644522718,0.4981091002024808,-4.1173052119959594,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Jose Corniell,TEX,pitcher,RP,atc,27984,692030,,,16.0758,,,,,,0.73178,0.0414399,4.19183,1.21912,14.9803,0.0,0.0,0.0,0.0,0.0,0.2439266666666666,0.0064715068869775,0.4199103013314646,0.025353521438652,0.1077942561507706,0.8034562524745315,-3.811958059723908,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Héctor Neris,KCR,pitcher,RP,atc,11804,593576,,,15.1031,,,,,,1.09471,0.0206234,4.53027,1.35755,15.5045,0.0,0.0,0.0,0.0,0.0,0.3649033333333333,0.003220675608119,0.434604064470918,-0.0173251176950676,0.0097271690714488,0.7951301247887517,-3.820284187409688,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Henry Baez,ATH,pitcher,RP,atc,sa3016584,692013,,,12.4405,,,,,,0.427422,0.0,4.23856,1.36211,10.0491,0.0,0.0,0.0,0.0,0.0,0.142474,0.0,0.2816846531184303,0.0149407161281877,0.005528385341181,0.4446277545877991,-4.170786557610641,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Jhonathan Díaz,SEA,pitcher,RP,atc,20298,646242,,,5.76942,,,,,,0.0107263,0.0,4.22653,1.26039,4.52022,0.0,0.0,0.0,0.0,0.0,0.0035754333333333,0.0,0.1267055360896986,0.0074876022353333,0.0282604537307267,0.1660290253890919,-4.449385286809348,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Scott Effross,DET,pitcher,RP,atc,18384,664123,,,13.8459,,,,,,0.818818,0.0294184,4.42199,1.39201,9.70677,0.0,0.0,0.0,0.0,0.0,0.2729393333333333,0.0045941563132116,0.2720888577435179,-0.0038149850936928,-0.0119742273129915,0.5338331349833786,-4.081581177215061,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Dylan Smith,DET,pitcher,RP,atc,30145,681916,,,22.1512,,,,,,1.40456,0.0,4.06039,1.32005,19.0969,0.0,0.0,0.0,0.0,0.0,0.4681866666666667,0.0,0.5353020322354591,0.0583715051807382,0.0506383856417828,1.1124985897246469,-3.502915722473793,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
Zach Franklin,CHW,pitcher,RP,atc,sa3022735,702103,,,7.41,,,,,,0.100525,0.0,4.34824,1.35485,7.27834,0.0,0.0,0.0,0.0,0.0,0.0335083333333333,0.0,0.2040179397337071,0.0023572188180188,0.005648449521274,0.2455319414063333,-4.369882370792107,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
Jose Espada,BAL,pitcher,RP,atc,21131,664744,,,12.7095,,,,,,0.597011,0.0,4.42681,1.39942,12.928,0.0,0.0,0.0,0.0,0.0,0.1990036666666666,0.0,0.3623826208829713,-0.0039949767785804,-0.0151151144399832,0.5422761963310743,-4.073138115867366,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
A.J. Causey,ATH,pitcher,RP,atc,sa3028661,822067,,,8.47986,,,,,,0.5947,0.0,4.48407,1.37002,7.15319,0.0,0.0,0.0,0.0,0.0,0.1982333333333333,0.0,0.2005098808689558,-0.0065739261450407,0.0008313425217459,0.3930006305789945,-4.222413681619446,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Tyler Mattison,DET,pitcher,RP,atc,sa3018117,694331,,,8.9091,,,,,,0.666721,0.0,4.62807,1.45402,8.27917,0.0,0.0,0.0,0.0,0.0,0.2222403333333333,0.0,0.2320720392431675,-0.0172333787420027,-0.0318946063921755,0.4051843874423226,-4.210229924756117,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Alexander Alberto,TBR,pitcher,RP,atc,sa3015986,693739,,,11.3339,,,,,,0.267505,0.0,4.82377,1.37564,8.77392,0.0,0.0,0.0,0.0,0.0,0.0891683333333333,0.0,0.2459402943237561,-0.0397777837233604,-0.0016778833556675,0.2936529605780615,-4.3217613516203786,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Shane Murphy,CHW,pitcher,RP,atc,sa3020389,690294,,,15.5989,,,,,,0.599399,0.0,4.43583,1.28132,11.3059,0.0,0.0,0.0,0.0,0.0,0.1997996666666666,0.0,0.3169138051857043,-0.0060357723560675,0.0621128371100195,0.572790536606323,-4.042623775592117,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Seth Martinez,BOS,pitcher,RP,atc,21045,661527,,,11.7917,,,,,,0.632201,0.0345455,4.66249,1.40067,9.72085,0.0,0.0,0.0,0.0,0.0,0.2107336666666666,0.0053948354403384,0.2724835318850736,-0.0260763777198591,-0.0146689882363625,0.4478666680358572,-4.167547644162583,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Albert Suárez,BAL,pitcher,RP,atc,6175,544150,,,21.2586,,,,,,1.20687,0.0,4.36379,1.3334,17.9992,0.0,0.0,0.0,0.0,0.0,0.40229,0.0,0.5045325858444288,0.0041017335966644,0.0361712484990377,0.9470955679401312,-3.668318744258309,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Adisyn Coffey,CHW,pitcher,RP,atc,sa3014738,676249,,,7.904,,,,,,0.101636,0.0,4.5137,1.40795,6.98626,0.0,0.0,0.0,0.0,0.0,0.0338786666666666,0.0,0.1958306937631394,-0.0080126353020592,-0.0123521588060608,0.209344566321686,-4.406069745876754,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Lazaro Estrada,TOR,pitcher,RP,atc,24914,681751,,,19.1461,,,,,,0.638228,0.0,4.45241,1.30053,17.6519,0.0,0.0,0.0,0.0,0.0,0.2127426666666666,0.0,0.4947974772249475,-0.0099635386009801,0.0601329233905288,0.7577095286811629,-3.857704783517277,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Chayce McDermott,BAL,pitcher,RP,atc,29866,694646,,,12.5568,,,,,,0.416814,0.0,4.69095,1.47946,12.3525,0.0,0.0,0.0,0.0,0.0,0.138938,0.0,0.3462508759635599,-0.0306449280221987,-0.0589406651092742,0.3956032828320869,-4.219811029366353,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Duncan Davitt,CHW,pitcher,RP,atc,sa3020394,701474,,,16.773,,,,,,0.467886,0.0,4.42291,1.32026,13.9684,0.0,0.0,0.0,0.0,0.0,0.155962,0.0,0.3915459004905396,-0.004745706022531,0.0381894107482165,0.5809516052162252,-4.0344627069822145,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Jorge Alcala,TOR,pitcher,RP,atc,19459,660896,,,18.7942,,,,,,0.840695,0.0,4.7751,1.32158,18.6439,0.0,0.0,0.0,0.0,0.0,0.2802316666666666,0.0,0.522604064470918,-0.0585977509918905,0.0417050935366433,0.7859430736823376,-3.8294712385161023,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Tom Cosgrove,HOU,pitcher,RP,atc,23443,676680,,,9.18113,,,,,,0.536075,0.0,4.51866,1.39689,8.19803,0.0,0.0,0.0,0.0,0.0,0.1786916666666666,0.0,0.229797617379117,-0.0096738765046758,-0.0099018284919253,0.3889135790491824,-4.2265007331492574,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
Jesse Scholtens,TBR,pitcher,RP,atc,19205,669947,,,30.6251,,,,,,1.3032,0.0188963,4.40343,1.30381,27.6249,0.0,0.0,0.0,0.0,0.0,0.4343999999999999,0.0029509611651667,0.7743489838822706,-0.0038628804490305,0.0917871408464861,1.2996242054448928,-3.315790106753547,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Angel Perdomo,LAA,pitcher,RP,atc,17759,622780,,,10.9994,,,,,,0.716179,0.0,4.39267,1.33131,11.879,0.0,0.0,0.0,0.0,0.0,0.2387263333333333,0.0,0.3329782761037141,-0.0004347256278942,0.0197219346260667,0.59099181843522,-4.02442249376322,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
Jake Bloss,TOR,pitcher,RP,atc,33168,814005,,,13.22,,,,,,0.863825,0.0,4.55616,1.38259,11.5533,0.0,0.0,0.0,0.0,0.0,0.2879416666666666,0.0,0.3238486334968465,-0.0179200120719103,-0.0059801356496358,0.587890152441967,-4.027524159756473,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
Eric Cerantola,KCR,pitcher,RP,atc,sa3017914,672021,,,12.4236,,,,,,0.645727,0.0,4.4976,1.44441,12.1868,0.0,0.0,0.0,0.0,0.0,0.2152423333333333,0.0,0.3416061667834618,-0.0109843089572716,-0.0392488587752392,0.5066153323842844,-4.108798979814155,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
Emiliano Teodo,TEX,pitcher,RP,atc,sa3015158,693713,,,12.9432,,,,,,0.78549,0.0,4.45414,1.47159,13.1239,0.0,0.0,0.0,0.0,0.0,0.26183,0.0,0.3678738612473721,-0.0069158197516801,-0.0562942047476801,0.5664938367480118,-4.048920475450428,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
Riley Gowens,CHW,pitcher,RP,atc,sa3022948,803035,,,10.9668,,,,,,0.562546,0.0,4.44185,1.31195,10.3129,0.0,0.0,0.0,0.0,0.0,0.1875153333333333,0.0,0.2890791871058164,-0.0047748711913619,0.0289600474710901,0.5007796967188779,-4.114634615479562,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
Josh Fleming,TOR,pitcher,RP,atc,20418,676596,,,9.93737,,,,,,0.433678,0.00574834,4.38499,1.3884,5.56846,0.0,0.0,0.0,0.0,0.0,0.1445593333333333,0.0008976957448905,0.1560885774351787,0.000221572564829,-0.007023265987454,0.2947439130907776,-4.320670399107662,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
Hunter Bigge,TBR,pitcher,RP,atc,26259,685801,,,47.5378,,,,,,1.66977,0.348549,4.15489,1.29633,47.7149,0.0,0.0,0.0,0.0,0.0,0.55659,0.0544315322659837,1.3374884372810092,0.0891081398778154,0.1580461707783489,2.1956642802031574,-2.4197500319952825,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
Tyson Neighbors,BAL,pitcher,RP,atc,sa3025569,695695,,,13.718,,,,,,0.629393,0.0,4.40426,1.34925,13.702,0.0,0.0,0.0,0.0,0.0,0.2097976666666666,0.0,0.3840784863349685,-0.0018219627698444,0.013820563836752,0.6058747540685427,-4.009539558129897,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,65
Joel Kuhnel,ATH,pitcher,RP,atc,19995,669270,,,10.868,,,,,,0.832013,0.0,4.12918,1.32706,7.54609,0.0,0.0,0.0,0.0,0.0,0.2773376666666666,0.0,0.2115231955150666,0.0226208706531595,0.0215087749174392,0.532990507752332,-4.082423804446108,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Colton Gordon,HOU,pitcher,RP,atc,31312,676467,,,27.1529,,,,,,1.51616,0.0914104,4.35599,1.2823,24.0741,0.0,0.0,0.0,0.0,0.0,0.5053866666666667,0.0142752041665489,0.6748170988086897,0.0069438157820534,0.1069542527824698,1.3083770382064284,-3.3070372739920115,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Joe Rock,TBR,pitcher,RP,atc,30016,697812,,,20.4974,,,,,,0.777295,0.0,4.22791,1.35933,16.6206,0.0,0.0,0.0,0.0,0.0,0.2590983333333333,0.0,0.4658892782060266,0.0263740103629639,0.0116038185861741,0.7629654404884981,-3.852448871709942,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,61
Andrew Morris,MIN,pitcher,RP,atc,sa3020569,702193,,,18.0577,,,,,,1.01036,0.0,4.06775,1.25586,15.1402,0.0,0.0,0.0,0.0,0.0,0.3367866666666666,0.0,0.4243924316748423,0.0465147551302098,0.0920341279377443,0.8997279814094632,-3.715686330788977,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,79
Tanner Rainey,DET,pitcher,RP,atc,17610,663432,,,11.1909,,,,,,0.121235,0.0,4.58924,1.43217,10.8866,0.0,0.0,0.0,0.0,0.0,0.0404116666666666,0.0,0.3051604765241766,-0.0181493766159429,-0.0293568059601389,0.2980659606147613,-4.317348351583679,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Dane Dunning,SEA,pitcher,RP,atc,19409,641540,,,14.3275,,,,,,0.654914,0.00763818,4.41065,1.32417,12.4437,0.0,0.0,0.0,0.0,0.0,0.2183046666666666,0.0011928246562847,0.3488072880168185,-0.0026398604248319,0.0301684767039349,0.595833395618873,-4.019580916579567,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,82
Mitch Spence,KCR,pitcher,RP,atc,27707,687765,,,27.3898,,,,,,1.25623,0.00203631,4.50924,1.35783,21.9994,0.0,0.0,0.0,0.0,0.0,0.4187433333333333,0.0003180025576562,0.6166615276804486,-0.0267829493419884,0.01730462981265,1.0262445440420995,-3.5891697681563404,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,82
Austin Peterson,CLE,pitcher,RP,atc,sa3020868,804926,,,25.7766,,,,,,1.19217,0.0,4.53231,1.30786,18.9792,0.0,0.0,0.0,0.0,0.0,0.3973899999999999,0.0,0.5320028030833918,-0.0299922110733524,0.0726845279918487,0.972085120001888,-3.643329192196552,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,82
Angel Bastardo,TOR,pitcher,RP,atc,sa3009716,682785,,,22.8061,,,,,,1.21443,0.0,4.1677,1.35605,22.1209,0.0,0.0,0.0,0.0,0.0,0.4048099999999999,0.0,0.6200672740014016,0.040397723139624,0.0161861837087935,1.0814611808498191,-3.5339531313486208,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,82
Andrew Walters,CLE,pitcher,RP,atc,33834,689958,,,24.7757,,,,,,1.31033,0.0,4.17971,1.3348,26.9815,0.0,0.0,0.0,0.0,0.0,0.4367766666666666,0.0,0.756313945339874,0.0414914306065095,0.0406367841074002,1.2752188267204505,-3.34019548547799,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,47
Luinder Avila,KCR,pitcher,RP,atc,24452,679883,,,27.7043,,,,,,1.68707,0.0,4.09084,1.36031,25.1489,0.0,0.0,0.0,0.0,0.0,0.5623566666666667,0.0,0.7049446391030134,0.0662142385082798,0.0144949246203498,1.3480104688983097,-3.26740384330013,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,79
Sean Guenther,DET,pitcher,RP,atc,20045,674944,,,12.4409,,,,,,0.621166,0.0,3.94423,1.29742,9.81896,0.0,0.0,0.0,0.0,0.0,0.2070553333333333,0.0,0.2752336370007008,0.044416011337274,0.0407677735257996,0.5674727551971078,-4.047941557001332,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,79
Steven Cruz,KCR,pitcher,RP,atc,23165,674444,,,36.2683,,,,,,1.79502,0.0,4.15351,1.33473,32.9124,0.0,0.0,0.0,0.0,0.0,0.59834,0.0,0.922562018220042,0.0683866853868621,0.0595979622020419,1.648886665808946,-2.966527646389494,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,79
J.P. France,HOU,pitcher,RP,atc,21212,641585,,,19.4541,,,,,,1.47675,0.0,4.37743,1.36305,17.2648,0.0,0.0,0.0,0.0,0.0,0.49225,0.0,0.4839467414155571,0.0016176189318266,0.0078444199513133,0.9856587802986972,-3.6297555318997423,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,79
Yariel Rodríguez,TOR,pitcher,RP,atc,33838,684320,,,25.1671,,,,,,1.36862,0.106843,4.04067,1.33131,25.1357,0.0,0.0,0.0,0.0,0.0,0.4562066666666666,0.0166852528680171,0.7045746320953049,0.070313712961907,0.0451246341552889,1.2929048987471845,-3.3225094134512556,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,82
Justin Sterner,ATH,pitcher,RP,atc,27694,686993,,,65.2638,,,,,,3.24914,8.86701,4.21981,1.26512,65.2936,0.0,0.0,0.0,0.0,0.0,1.0830466666666667,1.3847262247712668,1.8302340574632097,0.0882301709800868,0.306166143806052,4.692403263687282,0.0769889514888424,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,73
Brandon Walter,HOU,pitcher,SP,atc,26056,687888,,,6.04947,,,,,,0.215132,0.0,4.05623,1.09877,5.26615,0.0,0.0,0.0,0.0,0.0,0.0717106666666666,0.0,0.147614576033637,0.0161437683276362,0.0724426634402395,0.3079116744681794,-4.30750263773026,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,79
Cal Quantrill,TEX,pitcher,SP,atc,19312,615698,,,21.6328,,,,,,0.825112,0.0,5.13886,1.39478,16.105,0.0,0.0,0.0,0.0,0.0,0.2750373333333333,0.0,0.4514365802382621,-0.1307902147032949,-0.0213322971407423,0.574351401727558,-4.041062910470882,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,79
James McArthur,KCR,pitcher,RP,atc,21527,663704,,,23.5332,,,,,,1.38067,0.399175,4.21753,1.30157,20.9121,0.0,0.0,0.0,0.0,0.0,0.4602233333333334,0.0623375964133423,0.5861836019621584,0.0322464448156165,0.0728400176523098,1.2138309941767604,-3.4015833180216797,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,79
Brady Basso,ATH,pitcher,RP,atc,25582,669620,,,31.1448,,,,,,1.73752,0.0183826,4.01692,1.29215,27.835,0.0,0.0,0.0,0.0,0.0,0.5791733333333333,0.0028707386480313,0.7802382620882972,0.0929687248648118,0.1092456304966668,1.5644966894311405,-3.050917622767299,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,79
